step,particle_id,x,y,z,vx,vy,vz,mass
39,87,8.01354,-0.973532,-2.84572,-0.120612,-0.0411463,-0.0925612,0.743741
39,88,-8.77591,28.008,-24.9396,-0.0465144,0.00489776,0.0401127,0.973067
39,89,14.4812,-27.5596,-25.9303,-0.0768227,0.0576784,-0.0398296,0.138505
39,90,-7.81002,6.62536,-19.5597,-0.0310341,0.0506828,0.0319616,0.592868
39,91,21.1383,-15.9136,11.5956,0.176928,0.133056,0.926606,0.303007
39,92,8.33731,22.5459,-12.6177,-0.0849308,0.0520305,0.0215234,0.417637
39,93,-4.74659,5.14114,8.42148,-0.00938046,-0.064396,0.0493723,0.538737
39,94,-2.28381,-11.6768,10.5271,0.0645081,0.0790965,0.00688304,0.520888
39,95,-17.2445,-0.316294,8.01308,0.0265755,0.016896,0.0612901,0.509699
39,96,-17.8198,-26.9746,-0.727395,0.029325,0.05975,-0.0186982,0.136275
39,97,21.191,-15.8447,12.199,-0.0966957,0.0671574,-0.358516,0.97499
39,98,10.8064,-0.470741,-18.7705,-0.0349945,0.0692628,-0.0864057,0.286113
39,99,-1.68052,-2.351,-0.838002,0.0435342,0.0318752,-0.03692,0.635949
40,0,-27.2948,-21.9386,-29.3479,0.0910237,-0.0408929,0.112076,0.281893
40,1,25.9033,-29.7458,-26.8367,-0.0670066,-0.0257985,0.00179142,0.363927
40,2,-27.5448,-23.8314,-0.892011,0.117967,-0.0290707,0.0518179,0.817897
40,3,16.4987,-19.6705,-0.724202,0.0414419,-0.0695982,-0.0569831,0.277647
40,4,4.49206,-0.799411,27.2045,-0.079021,0.0152798,-0.0219501,0.185517
40,5,-18.3819,-25.307,3.26218,0.116088,0.106675,0.000308228,0.998101
40,6,-16.6839,18.6898,0.826411,-0.0736357,0.027805,-0.0434095,0.427114
40,7,3.61503,16.4839,-13.1938,0.0798464,-0.0149292,0.0436724,0.517751
40,8,-14.9575,-28.5807,18.324,0.0382286,0.00707146,0.0536431,0.849194
40,9,4.69339,-14.701,-20.2338,-0.0875077,0.082208,0.117707,0.566699
40,10,-5.89084,-12.4331,19.538,0.03394,-0.0716356,0.0155289,0.235212
40,11,-24.1987,-17.5502,-22.5897,0.0801907,-0.0724315,-0.0149516,0.257555
40,12,0.279631,-15.3525,-24.6702,0.0481739,-0.0220739,-0.0200188,0.382056
40,13,-8.71127,-15.5128,-2.36169,0.0110619,-0.0107629,0.100303,0.177615
40,14,-16.5665,10.0259,-20.807,-0.0816891,0.054261,0.0510009,0.182822
40,15,-16.3495,-5.1183,26.1038,-0.00147434,-0.012011,-0.111916,0.713215
40,16,-25.7137,-27.2969,22.4175,0.104423,0.0169173,-0.0136949,0.663839
40,17,4.49169,21.2719,-15.8381,0.0908102,-0.0689319,-0.0163551,0.373561
40,18,7.18077,20.9308,-4.55256,-0.0252738,0.0352828,0.0741034,0.161703
40,19,-15.4635,2.1098,9.5798,0.04178,-0.0794954,-0.00854129,0.977347
40,20,-13.6854,23.368,-17.2315,-0.0203497,0.038345,-0.0761247,0.648928
40,21,8.37122,17.0459,-7.96812,-0.0186354,-0.0883657,0.0312444,0.475608
40,22,-20.3709,10.6233,-8.61646,-0.001905,0.0921812,-0.034353,0.911986
40,23,7.86761,-9.27877,8.59471,0.0139198,0.0234452,-0.0387346,0.909641
40,24,-23.1431,9.55973,6.30989,0.0190015,0.0775746,0.0558122,0.177189
40,25,1.8119,-24.8194,-18.5159,-0.093045,-0.00844182,-0.00141251,0.782468
40,26,-6.00686,-5.49555,20.9301,-0.0228746,-0.0549279,-0.0658302,0.785775
40,27,-4.67734,-10.5692,-17.0714,-0.0718838,-0.0458307,0.057235,0.816166
40,28,-20.8066,-27.9141,-1.50714,-0.02795,-0.0283295,-0.0693436,0.459335
40,29,10.1942,14.6968,-0.439919,0.0225323,-0.0928911,-0.0413485,0.21582
40,30,-0.375452,-5.30335,-11.4564,-0.106127,-0.0448098,-0.0438037,0.550629
40,31,-4.94878,27.2826,-20.2366,-0.0442943,0.052059,-0.0588581,0.132237
40,32,-25.4094,-8.85368,-10.9449,0.048239,0.00725889,0.0970608,0.706726
40,33,15.6353,-16.474,-18.3243,-0.0288317,-0.0494961,0.0710028,0.239022
40,34,23.5606,27.5589,-18.1947,-0.120424,-0.0661571,-0.0329746,0.796553
40,35,-4.47574,19.4647,11.0195,-0.0266695,-0.0975988,0.044207,0.517803
40,36,-13.0261,-11.226,6.09978,0.0513259,-0.0335365,0.0261293,0.630024
40,37,-21.6959,13.5843,-26.9717,-0.0459948,-0.027647,-0.112654,0.497381
40,38,8.90122,-19.8677,-13.9509,-0.0867482,0.0732826,0.00119041,0.751255
40,39,-16.6398,-13.4192,-18.7695,-0.00920019,0.14528,-0.147087,0.33091
40,40,-6.33314,6.54812,-14.003,0.0498871,0.0766782,0.0392181,0.974642
40,41,21.2424,29.9944,-21.8301,0.0826628,0.0628486,-0.0672904,0.822148
40,42,-18.96,-1.87559,-0.656445,0.0474601,-0.104236,0.0579773,0.130147
40,43,-23.195,23.3099,-19.9901,-0.0519112,0.0295892,-0.00282212,0.356156
40,44,22.8727,3.89835,-19.4036,0.033543,-0.0393306,0.0361535,0.462929
40,45,6.71977,19.0935,12.9274,-0.0363779,0.0718364,-0.0690546,0.19053
40,46,26.7671,-22.0818,-26.524,-0.10496,-0.0807666,0.0897866,0.364652
40,47,7.55171,-22.6621,20.7641,0.0311562,-0.00678894,-0.0735283,0.249203
40,48,15.9094,-17.568,-8.92151,0.0476944,-0.0490015,-0.0534312,0.163188
40,49,13.9075,27.9611,11.0951,-0.00248343,0.0258013,-0.0326333,0.813118
40,50,-19.0976,14.1153,-5.56326,-0.0225353,-0.00720814,0.0634309,0.501986
40,51,12.1666,-11.1128,-24.2233,-0.0339875,0.0707256,0.0961746,0.963454
40,52,-23.79,-16.8779,11.5168,0.0410193,-0.0173582,0.0840584,0.868806
40,53,-18.4361,-22.2125,4.02545,-0.0665319,-0.16111,-0.115827,0.763991
40,54,10.5496,-22.3321,-19.5976,-0.0727361,-0.00462324,-0.0341618,0.267315
40,55,-27.9505,-9.45481,23.8557,0.00277987,0.0966455,-0.047202,0.479625
40,56,3.96745,-19.5575,-13.2221,-0.0426968,-0.0738343,0.0646731,0.737063
40,57,-7.52723,-20.785,-28.3829,0.0313852,0.0425158,-0.0412662,0.375031
40,58,-6.03037,-8.53177,23.9649,-0.0799807,-0.0317371,0.0277855,0.104139
40,59,-14.2732,-29.1279,0.347553,-0.104388,0.00902362,0.0534059,0.759846
40,60,12.0982,-16.5669,11.3959,0.0463585,0.0291097,-0.0514465,0.170705
40,61,-11.5288,-21.3058,-21.6407,-0.018717,0.11354,0.0602634,0.744756
40,62,9.06876,-27.8103,28.0346,-0.0716159,-0.0367966,0.0454807,0.372991
40,63,-19.8935,-20.3901,-25.1008,-0.0900314,0.0225058,0.056958,0.616727
40,64,15.6335,-7.94097,-23.3622,-0.0339821,-0.130317,0.0719344,0.114103
40,65,-7.60045,-20.1533,-1.5587,-0.0270016,-0.00454168,-0.0558059,0.465519
40,66,1.38291,10.5966,-3.26048,-0.0188135,0.0272172,-0.0877851,0.980898
40,67,-4.50582,-14.9537,-10.8056,0.00101306,-0.0184921,-0.0442678,0.756317
40,68,-22.8177,-20.5841,-18.9979,0.0436643,-0.0624078,-0.0285315,0.98657
40,69,-16.4421,-12.5266,-19.4626,-0.00764953,-0.203348,0.051964,0.225793
40,70,11.9055,15.5838,-8.7923,-0.0830697,-0.0368272,0.0378649,0.207583
40,71,-0.0755463,-4.56853,6.20104,-0.0829484,-0.0846003,0.0814418,0.940763
40,72,-27.9776,9.21756,23.0341,0.0390241,-0.0373403,-0.0438027,0.688397
40,73,-9.69286,-17.775,28.6324,0.0751346,-0.0631549,0.0441793,0.75597
40,74,-8.31071,-19.076,10.2349,0.084236,0.114504,0.0137488,0.808598
40,75,17.2037,-28.7068,16.8783,-0.0457753,0.110254,0.0759755,0.69627
40,76,5.94185,-20.8199,26.1089,-0.0307262,-0.0688117,0.0538365,0.312552
40,77,28.7491,-24.897,-9.49674,-0.10084,-0.0829103,0.0446467,0.896573
40,78,-21.5158,14.5435,-28.9951,-0.0894176,0.0396597,0.133249,0.566513
40,79,-26.3073,-3.8996,-28.2297,0.0988503,-0.0305693,0.111506,0.572746
40,80,-19.2883,-17.5351,12.4063,0.0792271,-0.0737615,0.0612365,0.171023
40,81,-11.2366,-28.5229,-14.4053,0.0151307,-0.0358503,0.0683474,0.435572
40,82,8.90865,-16.3021,-6.26167,-0.0897171,0.0910767,-0.0236934,0.50095
40,83,13.7177,-10.3893,-28.122,0.0362001,-0.0531345,0.0929118,0.574126
40,84,25.5552,26.3772,5.98608,0.0483547,-0.048812,0.0860619,0.787895
40,85,-17.5444,19.2007,22.4483,-0.0211932,0.0394992,-0.0627928,0.677356
40,86,-16.499,19.6226,-4.48396,-0.0513012,-0.0217358,0.0570686,0.25113
40,87,8.01113,-0.974357,-2.84757,-0.121271,-0.0413646,-0.0925823,0.743741
40,88,-8.77684,28.0081,-24.9388,-0.0464787,0.00439686,0.0405431,0.973067
40,89,14.4797,-27.5585,-25.9311,-0.0771421,0.0581987,-0.039362,0.138505
40,90,-7.81064,6.62637,-19.5591,-0.030846,0.0504549,0.0329659,0.592868
40,91,21.1419,-15.9108,11.6147,0.180948,0.13942,0.980714,0.303007
40,92,8.33561,22.5469,-12.6173,-0.0854192,0.05123,0.021637,0.417637
40,93,-4.74678,5.13985,8.42247,-0.00946692,-0.0649235,0.0489375,0.538737
40,94,-2.28252,-11.6752,10.5273,0.0643101,0.0793295,0.00639408,0.520888
40,95,-17.244,-0.315947,8.01432,0.0278995,0.0177984,0.0617898,0.509699
40,96,-17.8192,-26.9734,-0.727758,0.0292426,0.0603162,-0.0175481,0.136275
40,97,21.1891,-15.8434,12.1917,-0.0986838,0.0652798,-0.375689,0.97499
40,98,10.8057,-0.46936,-18.7723,-0.0354082,0.0689187,-0.0860674,0.286113
40,99,-1.67965,-2.35037,-0.83874,0.0435672,0.0316318,-0.0367934,0.635949
41,0,-27.2929,-21.9394,-29.3456,0.0916058,-0.0405917,0.112717,0.281893
41,1,25.9019,-29.7463,-26.8367,-0.067342,-0.0253984,0.00206509,0.363927
41,2,-27.5424,-23.832,-0.890973,0.118955,-0.028823,0.0519489,0.817897
41,3,16.4995,-19.6719,-0.725343,0.0408831,-0.0692493,-0.057141,0.277647
41,4,4.49047,-0.799107,27.204,-0.0793047,0.0150767,-0.0225161,0.185517
41,5,-18.3796,-25.3048,3.26219,0.116459,0.108324,0.000105302,0.998101
41,6,-16.6854,18.6904,0.825539,-0.0733909,0.0272074,-0.0438522,0.427114
41,7,3.61663,16.4836,-13.1929,0.0798542,-0.0151031,0.0439989,0.517751
41,8,-14.9567,-28.5806,18.3251,0.0382874,0.00763969,0.0531577,0.849194
41,9,4.69164,-14.6993,-20.2315,-0.0877518,0.0821603,0.118271,0.566699
41,10,-5.89017,-12.4345,19.5383,0.0338292,-0.071301,0.014958,0.235212
41,11,-24.1971,-17.5516,-22.59,0.081245,-0.0729067,-0.0141213,0.257555
41,12,0.280596,-15.3529,-24.6706,0.0482762,-0.0219557,-0.0189941,0.382056
41,13,-8.71105,-15.513,-2.35968,0.0112312,-0.010933,0.100364,0.177615
41,14,-16.5681,10.027,-20.8059,-0.0813744,0.0540897,0.0513726,0.182822
41,15,-16.3495,-5.11854,26.1016,-0.00121368,-0.0121685,-0.112552,0.713215
41,16,-25.7116,-27.2965,22.4172,0.104863,0.0172602,-0.0141579,0.663839
41,17,4.49351,21.2705,-15.8385,0.0908284,-0.0696223,-0.0157014,0.373561
41,18,7.18026,20.9315,-4.55108,-0.0254292,0.0344236,0.0736634,0.161703
41,19,-15.4627,2.1082,9.57962,0.0417024,-0.0804384,-0.00926581,0.977347
41,20,-13.6858,23.3688,-17.2331,-0.020148,0.0378645,-0.0760451,0.648928
41,21,8.37084,17.0441,-7.96749,-0.0189378,-0.0887607,0.031117,0.475608
41,22,-20.3709,10.6251,-8.61715,-0.001288,0.0922111,-0.0340252,0.911986
41,23,7.86788,-9.2783,8.59393,0.0133239,0.0234898,-0.039125,0.909641
41,24,-23.1427,9.56128,6.311,0.0195952,0.077166,0.0556027,0.177189
41,25,1.81003,-24.8196,-18.5159,-0.0930595,-0.00750602,-0.000908664,0.782468
41,26,-6.00731,-5.49665,20.9288,-0.022989,-0.0552484,-0.0664103,0.785775
41,27,-4.67877,-10.5701,-17.0702,-0.071692,-0.0460494,0.0578246,0.816166
41,28,-20.8072,-27.9147,-1.50852,-0.0269609,-0.0272749,-0.0686091,0.459335
41,29,10.1947,14.6949,-0.44075,0.0219947,-0.0932225,-0.0417508,0.21582
41,30,-0.377577,-5.30425,-11.4572,-0.106327,-0.0451099,-0.0436313,0.550629
41,31,-4.94967,27.2837,-20.2378,-0.044649,0.0515493,-0.0589366,0.132237
41,32,-25.4084,-8.85353,-10.9429,0.0488796,0.00712589,0.0971646,0.706726
41,33,15.6347,-16.475,-18.3229,-0.0297354,-0.0492987,0.0711894,0.239022
41,34,23.5582,27.5576,-18.1953,-0.121041,-0.0661163,-0.0333088,0.796553
41,35,-4.47627,19.4628,11.0204,-0.0266681,-0.098101,0.0438605,0.517803
41,36,-13.0251,-11.2267,6.1003,0.051622,-0.0336515,0.0259799,0.630024
41,37,-21.6968,13.5838,-26.9739,-0.0454593,-0.0269024,-0.114206,0.497381
41,38,8.89948,-19.8662,-13.9509,-0.0877722,0.0737789,0.00124261,0.751255
41,39,-16.64,-13.4163,-18.7725,-0.0083012,0.147728,-0.148852,0.33091
41,40,-6.33214,6.54965,-14.0022,0.0498879,0.0764059,0.0392529,0.974642
41,41,21.244,29.9956,-21.8314,0.0827058,0.0622375,-0.0666356,0.822148
41,42,-18.959,-1.87768,-0.655284,0.0480159,-0.104387,0.0581042,0.130147
41,43,-23.196,23.3105,-19.9901,-0.0514209,0.0291199,-0.00264128,0.356156
41,44,22.8734,3.89756,-19.4029,0.0330255,-0.0395071,0.0363738,0.462929
41,45,6.71904,19.095,12.9261,-0.0365692,0.0715379,-0.0694515,0.19053
41,46,26.765,-22.0834,-26.5222,-0.105425,-0.0806823,0.0900969,0.364652
41,47,7.55233,-22.6622,20.7627,0.0309163,-0.00647684,-0.0737909,0.249203
41,48,15.9104,-17.5689,-8.92258,0.0468383,-0.0488129,-0.053499,0.163188
41,49,13.9074,27.9616,11.0944,-0.00263524,0.0254289,-0.0328893,0.813118
41,50,-19.098,14.1151,-5.56199,-0.0222407,-0.00799939,0.0630111,0.501986
41,51,12.1659,-11.1114,-24.2214,-0.034215,0.0707611,0.0962655,0.963454
41,52,-23.7892,-16.8782,11.5185,0.0418338,-0.0173791,0.0836623,0.868806
41,53,-18.4375,-22.2158,4.02312,-0.066143,-0.162776,-0.116515,0.763991
41,54,10.5482,-22.3322,-19.5983,-0.0734208,-0.00385829,-0.0334725,0.267315
41,55,-27.9504,-9.45288,23.8548,0.00328467,0.0966237,-0.0476439,0.479625
41,56,3.9666,-19.559,-13.2208,-0.042484,-0.0734105,0.0645099,0.737063
41,57,-7.52661,-20.7841,-28.3837,0.0313717,0.0428428,-0.0403399,0.375031
41,58,-6.03197,-8.5324,23.9654,-0.0801236,-0.031336,0.026491,0.104139
41,59,-14.2753,-29.1277,0.348623,-0.104914,0.0102382,0.0535685,0.759846
41,60,12.0991,-16.5663,11.3948,0.0460718,0.0294513,-0.0518001,0.170705
41,61,-11.5292,-21.3035,-21.6395,-0.0186352,0.114003,0.0607356,0.744756
41,62,9.06732,-27.811,28.0355,-0.0718314,-0.0364128,0.0449861,0.372991
41,63,-19.8953,-20.3896,-25.0997,-0.089828,0.0228618,0.0579431,0.616727
41,64,15.6328,-7.94359,-23.3608,-0.0352124,-0.131122,0.0719824,0.114103
41,65,-7.60099,-20.1534,-1.55982,-0.0271907,-0.00402053,-0.0558193,0.465519
41,66,1.38253,10.5971,-3.26223,-0.0189381,0.0268128,-0.0879492,0.980898
41,67,-4.5058,-14.954,-10.8065,0.00116014,-0.0182297,-0.0443486,0.756317
41,68,-22.8168,-20.5853,-18.9984,0.0443055,-0.0619295,-0.0285739,0.98657
41,69,-16.4422,-12.5307,-19.4615,-0.00820905,-0.207525,0.0554043,0.225793
41,70,11.9038,15.5831,-8.79154,-0.0842213,-0.0368395,0.0380337,0.207583
41,71,-0.0772074,-4.57023,6.20267,-0.0831602,-0.0848006,0.0810402,0.940763
41,72,-27.9768,9.21681,23.0332,0.039399,-0.0375676,-0.0441372,0.688397
41,73,-9.69135,-17.7762,28.6333,0.0751593,-0.0629363,0.0435063,0.75597
41,74,-8.30903,-19.0738,10.2352,0.0840761,0.114938,0.0133016,0.808598
41,75,17.2028,-28.7046,16.8798,-0.0461086,0.110677,0.0757156,0.69627
41,76,5.94123,-20.8212,26.1099,-0.0308843,-0.068727,0.053224,0.312552
41,77,28.7471,-24.8987,-9.49585,-0.101332,-0.082662,0.0446624,0.896573
41,78,-21.5176,14.5443,-28.9924,-0.0892651,0.0386069,0.135486,0.566513
41,79,-26.3054,-3.90021,-28.2275,0.0992714,-0.0306759,0.111963,0.572746
41,80,-19.2867,-17.5365,12.4075,0.079009,-0.0736154,0.0605149,0.171023
41,81,-11.2363,-28.5236,-14.4039,0.0152488,-0.0350612,0.0685445,0.435572
41,82,8.90685,-16.3003,-6.26215,-0.0902266,0.0912346,-0.0240473,0.50095
41,83,13.7184,-10.3904,-28.1201,0.0354348,-0.0533438,0.0945255,0.574126
41,84,25.5561,26.3762,5.9878,0.0479825,-0.0490538,0.0859472,0.787895
41,85,-17.5449,19.2015,22.4471,-0.0210611,0.0391198,-0.0631411,0.677356
41,86,-16.5001,19.6221,-4.48282,-0.0511504,-0.0226008,0.0571451,0.25113
41,87,8.00869,-0.975187,-2.84943,-0.12193,-0.0415828,-0.0926033,0.743741
41,88,-8.77777,28.0081,-24.938,-0.046443,0.00389592,0.0409736,0.973067
41,89,14.4782,-27.5573,-25.9319,-0.0774614,0.0587189,-0.0388944,0.138505
41,90,-7.81126,6.62738,-19.5584,-0.0306576,0.050227,0.0339699,0.592868
41,91,21.1456,-15.908,11.6348,0.185071,0.146584,1.04023,0.303007
41,92,8.33389,22.5479,-12.6169,-0.0859076,0.0504292,0.0217502,0.417637
41,93,-4.74697,5.13854,8.42344,-0.00955345,-0.0654511,0.0485027,0.538737
41,94,-2.28124,-11.6736,10.5274,0.0641121,0.0795625,0.00590496,0.520888
41,95,-17.2434,-0.315582,8.01556,0.0292252,0.0187019,0.0622901,0.509699
41,96,-17.8187,-26.9722,-0.728097,0.0291617,0.060882,-0.0163974,0.136275
41,97,21.1871,-15.8421,12.184,-0.100704,0.0631532,-0.394543,0.97499
41,98,10.805,-0.467985,-18.774,-0.0358218,0.0685746,-0.085729,0.286113
41,99,-1.67878,-2.34974,-0.839474,0.0436001,0.0313884,-0.0366671,0.635949
42,0,-27.2911,-21.9402,-29.3433,0.0921881,-0.0402904,0.113357,0.281893
42,1,25.9006,-29.7468,-26.8367,-0.0676774,-0.0249983,0.0023388,0.363927
42,2,-27.5401,-23.8325,-0.889933,0.119943,-0.0285752,0.0520798,0.817897
42,3,16.5003,-19.6733,-0.726488,0.0403244,-0.0689004,-0.0572988,0.277647
42,4,4.48888,-0.798808,27.2036,-0.0795883,0.0148735,-0.0230822,0.185517
42,5,-18.3772,-25.3026,3.26219,0.116828,0.109979,-9.65866e-05,0.998101
42,6,-16.6868,18.6909,0.824657,-0.073146,0.0266097,-0.0442951,0.427114
42,7,3.61823,16.4833,-13.192,0.0798621,-0.015277,0.0443255,0.517751
42,8,-14.956,-28.5804,18.3262,0.0383462,0.00820792,0.0526723,0.849194
42,9,4.68988,-14.6977,-20.2291,-0.0879959,0.0821124,0.118835,0.566699
42,10,-5.88949,-12.4359,19.5386,0.0337183,-0.0709664,0.0143869,0.235212
42,11,-24.1954,-17.5531,-22.5902,0.0822996,-0.0733824,-0.013291,0.257555
42,12,0.281562,-15.3533,-24.6709,0.0483783,-0.0218375,-0.0179694,0.382056
42,13,-8.71083,-15.5132,-2.35767,0.0114004,-0.0111032,0.100425,0.177615
42,14,-16.5698,10.028,-20.8049,-0.0810598,0.0539184,0.0517443,0.182822
42,15,-16.3495,-5.11879,26.0993,-0.000952983,-0.012326,-0.113187,0.713215
42,16,-25.7095,-27.2962,22.4169,0.105304,0.0176032,-0.014621,0.663839
42,17,4.49532,21.2691,-15.8388,0.0908466,-0.0703126,-0.0150473,0.373561
42,18,7.17975,20.9322,-4.54961,-0.0255847,0.0335645,0.0732235,0.161703
42,19,-15.4618,2.10658,9.57943,0.041624,-0.081382,-0.00999064,0.977347
42,20,-13.6862,23.3695,-17.2346,-0.0199463,0.0373841,-0.0759655,0.648928
42,21,8.37046,17.0423,-7.96687,-0.0192402,-0.089156,0.0309894,0.475608
42,22,-20.3709,10.627,-8.61783,-0.000671031,0.0922409,-0.0336973,0.911986
42,23,7.86814,-9.27783,8.59314,0.0127279,0.0235344,-0.0395153,0.909641
42,24,-23.1423,9.56282,6.31211,0.0201887,0.0767574,0.0553932,0.177189
42,25,1.80817,-24.8197,-18.5159,-0.093074,-0.00657025,-0.000404756,0.782468
42,26,-6.00778,-5.49776,20.9274,-0.0231034,-0.0555689,-0.0669904,0.785775
42,27,-4.68021,-10.5711,-17.069,-0.0715002,-0.0462682,0.0584143,0.816166
42,28,-20.8077,-27.9152,-1.50989,-0.0259724,-0.0262203,-0.0678749,0.459335
42,29,10.1951,14.693,-0.441589,0.0214569,-0.0935538,-0.0421532,0.21582
42,30,-0.379705,-5.30515,-11.4581,-0.106527,-0.0454101,-0.0434589,0.550629
42,31,-4.95056,27.2847,-20.2389,-0.045004,0.0510395,-0.0590153,0.132237
42,32,-25.4075,-8.85339,-10.941,0.0495203,0.00699291,0.0972685,0.706726
42,33,15.6341,-16.476,-18.3215,-0.030639,-0.0491012,0.071376,0.239022
42,34,23.5558,27.5563,-18.196,-0.121658,-0.0660752,-0.0336431,0.796553
42,35,-4.4768,19.4608,11.0213,-0.0266668,-0.0986032,0.043514,0.517803
42,36,-13.0241,-11.2274,6.10082,0.0519182,-0.0337665,0.0258304,0.630024
42,37,-21.6977,13.5832,-26.9762,-0.0449237,-0.0261513,-0.115763,0.497381
42,38,8.89771,-19.8647,-13.9509,-0.0887963,0.0742749,0.00129506,0.751255
42,39,-16.6401,-13.4133,-18.7755,-0.00738935,0.15021,-0.15065,0.33091
42,40,-6.33114,6.55118,-14.0015,0.0498886,0.0761334,0.0392878,0.974642
42,41,21.2457,29.9969,-21.8327,0.0827484,0.0616261,-0.0659808,0.822148
42,42,-18.9581,-1.87976,-0.654121,0.0485717,-0.104538,0.0582312,0.130147
42,43,-23.197,23.3111,-19.9902,-0.0509305,0.0286507,-0.00246047,0.356156
42,44,22.874,3.89677,-19.4021,0.0325079,-0.0396836,0.036594,0.462929
42,45,6.7183,19.0964,12.9247,-0.0367605,0.0712394,-0.0698484,0.19053
42,46,26.7629,-22.085,-26.5204,-0.10589,-0.0805981,0.0904071,0.364652
42,47,7.55295,-22.6623,20.7612,0.0306765,-0.00616481,-0.0740537,0.249203
42,48,15.9113,-17.5699,-8.92365,0.0459823,-0.0486243,-0.0535669,0.163188
42,49,13.9074,27.9621,11.0938,-0.00278706,0.0250565,-0.0331453,0.813118
42,50,-19.0985,14.1149,-5.56074,-0.0219461,-0.00879038,0.0625909,0.501986
42,51,12.1652,-11.11,-24.2195,-0.0344423,0.0707962,0.0963564,0.963454
42,52,-23.7883,-16.8786,11.5201,0.0426482,-0.0174,0.0832662,0.868806
42,53,-18.4388,-22.219,4.02079,-0.0657516,-0.16445,-0.117205,0.763991
42,54,10.5467,-22.3323,-19.5989,-0.0741054,-0.00309336,-0.0327832,0.267315
42,55,-27.9503,-9.45095,23.8538,0.00378952,0.0966019,-0.0480857,0.479625
42,56,3.96575,-19.5604,-13.2196,-0.0422712,-0.0729861,0.0643464,0.737063
42,57,-7.52598,-20.7833,-28.3845,0.0313583,0.0431698,-0.0394137,0.375031
42,58,-6.03357,-8.53302,23.966,-0.0802661,-0.0309354,0.0251965,0.104139
42,59,-14.2774,-29.1275,0.349696,-0.10544,0.0114536,0.0537311,0.759846
42,60,12.1001,-16.5657,11.3938,0.0457851,0.0297929,-0.0521537,0.170705
42,61,-11.5295,-21.3012,-21.6383,-0.0185534,0.114467,0.061208,0.744756
42,62,9.06588,-27.8118,28.0364,-0.072047,-0.036029,0.0444915,0.372991
42,63,-19.8971,-20.3892,-25.0985,-0.0896248,0.0232179,0.0589286,0.616727
42,64,15.6321,-7.94622,-23.3593,-0.0364439,-0.131927,0.0720299,0.114103
42,65,-7.60154,-20.1535,-1.56093,-0.0273797,-0.00349929,-0.0558327,0.465519
42,66,1.38215,10.5976,-3.26399,-0.0190626,0.0264084,-0.0881132,0.980898
42,67,-4.50578,-14.9544,-10.8074,0.00130725,-0.0179672,-0.0444295,0.756317
42,68,-22.8159,-20.5866,-18.999,0.0449467,-0.0614509,-0.0286167,0.98657
42,69,-16.4424,-12.5349,-19.4603,-0.00878718,-0.211754,0.0588911,0.225793
42,70,11.9021,15.5824,-8.79078,-0.0853735,-0.0368517,0.0382026,0.207583
42,71,-0.0788727,-4.57192,6.20428,-0.083372,-0.085001,0.0806387,0.940763
42,72,-27.976,9.21606,23.0323,0.039774,-0.0377949,-0.0444718,0.688397
42,73,-9.68985,-17.7775,28.6342,0.0751839,-0.0627177,0.0428332,0.75597
42,74,-8.30735,-19.0715,10.2354,0.0839163,0.115373,0.0128544,0.808598
42,75,17.2019,-28.7024,16.8813,-0.0464419,0.111101,0.0754557,0.69627
42,76,5.94061,-20.8226,26.111,-0.0310424,-0.0686423,0.0526116,0.312552
42,77,28.745,-24.9003,-9.49496,-0.101824,-0.0824137,0.0446781,0.896573
42,78,-21.5194,14.545,-28.9897,-0.0891126,0.0375484,0.137728,0.566513
42,79,-26.3034,-3.90083,-28.2253,0.0996924,-0.0307825,0.11242,0.572746
42,80,-19.2852,-17.538,12.4087,0.078791,-0.073469,0.0597936,0.171023
42,81,-11.236,-28.5243,-14.4026,0.015367,-0.0342721,0.0687417,0.435572
42,82,8.90504,-16.2984,-6.26263,-0.0907362,0.0913923,-0.0244011,0.50095
42,83,13.7191,-10.3915,-28.1182,0.0346691,-0.0535525,0.0961391,0.574126
42,84,25.5571,26.3752,5.98952,0.0476103,-0.0492954,0.0858324,0.787895
42,85,-17.5453,19.2022,22.4458,-0.0209289,0.0387403,-0.0634894,0.677356
42,86,-16.5011,19.6217,-4.48167,-0.0509997,-0.023466,0.0572219,0.25113
42,87,8.00625,-0.976021,-2.85128,-0.12259,-0.0418011,-0.0926242,0.743741
42,88,-8.7787,28.0082,-24.9371,-0.0464073,0.00339495,0.0414042,0.973067
42,89,14.4766,-27.5561,-25.9327,-0.0777807,0.0592391,-0.0384267,0.138505
42,90,-7.81187,6.62838,-19.5577,-0.0304692,0.0499991,0.0349738,0.592868
42,91,21.1493,-15.905,11.6563,0.189283,0.154752,1.10639,0.303007
42,92,8.33217,22.5489,-12.6164,-0.086396,0.0496281,0.0218632,0.417637
42,93,-4.74716,5.13723,8.42441,-0.00964005,-0.0659788,0.0480678,0.538737
42,94,-2.27996,-11.672,10.5275,0.0639141,0.0797958,0.00541568,0.520888
42,95,-17.2428,-0.315199,8.01681,0.0305526,0.0196065,0.062791,0.509699
42,96,-17.8181,-26.971,-0.728414,0.0290823,0.0614476,-0.015246,0.136275
42,97,21.185,-15.8409,12.1759,-0.102752,0.0607147,-0.415462,0.97499
42,98,10.8043,-0.466617,-18.7757,-0.0362354,0.0682304,-0.0853905,0.286113
42,99,-1.67791,-2.34911,-0.840206,0.043633,0.0311449,-0.036541,0.635949
