step,particle_id,name,x,y,z,vx,vy,vz
174,8,Neptune,4.38348e+12,8.87033e+11,-8.63608e+10,-1172.8,5123.86,120.313
175,0,Sun,-7.97814e+08,4.78803e+07,6.6327e+06,-4.92683,-17.9145,0.184316
175,1,Mercury,1.24588e+10,6.41836e+10,-1.79722e+08,-39838.8,15368.2,3709.11
175,2,Venus,-8.39356e+10,-6.73453e+10,2.96054e+09,21557,-27593.5,-1914.15
175,3,Earth,1.37294e+11,-5.28552e+10,1.37487e+07,9901.47,28230.5,-0.0295895
175,4,Mars,-1.25653e+11,-1.04516e+11,5.1647e+08,22651.4,-24224,-1074.17
175,5,Jupiter,5.90602e+11,-4.56399e+11,-1.35001e+10,4821.53,12902.7,-117.779
175,6,Saturn,1.2845e+12,5.73608e+11,-4.30779e+10,-5093.33,7851.52,171.614
175,7,Uranus,2.83881e+12,-1.03708e+12,-5.12735e+10,2086.43,5770.59,-74.5848
175,8,Neptune,4.38338e+12,8.87476e+11,-8.63504e+10,-1173.92,5123.63,120.335
176,0,Sun,-7.98239e+08,4.63319e+07,6.64861e+06,-4.91014,-17.9276,0.183975
176,1,Mercury,8.99335e+09,6.53983e+10,1.41074e+08,-40303.9,12760.7,3710.24
176,2,Venus,-8.20396e+10,-6.97022e+10,2.79397e+09,22324.4,-26953.2,-1940.95
176,3,Earth,1.38128e+11,-5.04079e+10,1.3745e+07,9409.98,28413.8,-0.0555244
176,4,Mars,-1.23682e+11,-1.06597e+11,4.23603e+08,22980.7,-23943.3,-1075.41
176,5,Jupiter,5.91017e+11,-4.55283e+11,-1.35102e+10,4788.98,12927.8,-117.036
176,6,Saturn,1.28406e+12,5.74286e+11,-4.3063e+10,-5103.89,7846.8,171.968
176,7,Uranus,2.83899e+12,-1.03658e+12,-5.12799e+10,2084.07,5771.45,-74.5423
176,8,Neptune,4.38327e+12,8.87918e+11,-8.634e+10,-1175.04,5123.41,120.357
177,0,Sun,-7.98663e+08,4.47824e+07,6.66449e+06,-4.89338,-17.9407,0.183632
177,1,Mercury,5.49428e+09,6.63887e+10,4.61409e+08,-40620.4,10177.1,3698.76
177,2,Venus,-8.0078e+10,-7.20028e+10,2.62514e+09,23072.9,-26292.1,-1966.16
177,3,Earth,1.3892e+11,-4.79452e+10,1.37391e+07,8914.87,28588.7,-0.0814228
177,4,Mars,-1.21682e+11,-1.08653e+11,3.3064e+08,23305.6,-23656.2,-1076.39
177,5,Jupiter,5.91429e+11,-4.54165e+11,-1.35203e+10,4756.36,12952.8,-116.291
177,6,Saturn,1.28362e+12,5.74964e+11,-4.30481e+10,-5114.45,7842.07,172.322
177,7,Uranus,2.83917e+12,-1.03608e+12,-5.12864e+10,2081.71,5772.31,-74.4997
177,8,Neptune,4.38317e+12,8.88361e+11,-8.63296e+10,-1176.17,5123.18,120.379
178,0,Sun,-7.99085e+08,4.32318e+07,6.68034e+06,-4.87655,-17.9538,0.183285
178,1,Mercury,1.97415e+09,6.71569e+10,7.80221e+08,-40794.7,7622.52,3675.32
178,2,Venus,-7.80526e+10,-7.42454e+10,2.45421e+09,23801.8,-25610.7,-1989.75
178,3,Earth,1.39669e+11,-4.54678e+10,1.3731e+07,8416.26,28755.1,-0.107273
178,4,Mars,-1.19654e+11,-1.10685e+11,2.37603e+08,23625.9,-23363.1,-1077.13
178,5,Jupiter,5.91839e+11,-4.53045e+11,-1.35303e+10,4723.67,12977.8,-115.544
178,6,Saturn,1.28318e+12,5.75641e+11,-4.30332e+10,-5125.01,7837.34,172.676
178,7,Uranus,2.83935e+12,-1.03558e+12,-5.12928e+10,2079.35,5773.17,-74.4571
178,8,Neptune,4.38307e+12,8.88804e+11,-8.63192e+10,-1177.29,5122.95,120.401
179,0,Sun,-7.99505e+08,4.168e+07,6.69616e+06,-4.85965,-17.9669,0.182936
179,1,Mercury,-1.55505e+09,6.77058e+10,1.0965e+09,-40833.2,5101.57,3640.54
179,2,Venus,-7.5965e+10,-7.64283e+10,2.28131e+09,24510.7,-24909.6,-2011.71
179,3,Earth,1.40374e+11,-4.29764e+10,1.37206e+07,7914.31,28912.9,-0.133069
179,4,Mars,-1.17599e+11,-1.1269e+11,1.44512e+08,23941.5,-23063.9,-1077.63
179,5,Jupiter,5.92246e+11,-4.51922e+11,-1.35403e+10,4690.92,13002.9,-114.796
179,6,Saturn,1.28274e+12,5.76318e+11,-4.30183e+10,-5135.57,7832.6,173.03
179,7,Uranus,2.83953e+12,-1.03508e+12,-5.12992e+10,2076.99,5774.03,-74.4145
179,8,Neptune,4.38297e+12,8.89246e+11,-8.63088e+10,-1178.42,5122.72,120.423
180,0,Sun,-7.99924e+08,4.01271e+07,6.71196e+06,-4.84268,-17.9801,0.182583
180,1,Mercury,-5.08183e+09,6.80385e+10,1.40931e+09,-40741.6,2618.14,3594.97
180,2,Venus,-7.38171e+10,-7.85498e+10,2.10659e+09,25198.9,-24189.5,-2032.03
180,3,Earth,1.41037e+11,-4.04717e+10,1.3708e+07,7409.16,29062,-0.158803
180,4,Mars,-1.15517e+11,-1.1467e+11,5.13887e+07,24252.1,-22758.7,-1077.87
180,5,Jupiter,5.9265e+11,-4.50798e+11,-1.35502e+10,4658.09,13027.8,-114.046
180,6,Saturn,1.28229e+12,5.76995e+11,-4.30033e+10,-5146.13,7827.85,173.384
180,7,Uranus,2.83971e+12,-1.03459e+12,-5.13057e+10,2074.64,5774.89,-74.3719
180,8,Neptune,4.38287e+12,8.89689e+11,-8.62984e+10,-1179.54,5122.49,120.445
181,0,Sun,-8.00342e+08,3.8573e+07,6.72772e+06,-4.82563,-17.9932,0.182227
181,1,Mercury,-8.5952e+09,6.81582e+10,1.71772e+09,-40525.5,175.688,3539.15
181,2,Venus,-7.16106e+10,-8.06083e+10,1.93018e+09,25866.1,-23450.8,-2050.7
181,3,Earth,1.41655e+11,-3.79545e+10,1.36931e+07,6900.96,29202.3,-0.184469
181,4,Mars,-1.13409e+11,-1.16623e+11,-4.17447e+07,24557.6,-22447.8,-1077.87
181,5,Jupiter,5.93051e+11,-4.49671e+11,-1.356e+10,4625.2,13052.8,-113.295
181,6,Saturn,1.28185e+12,5.77671e+11,-4.29883e+10,-5156.68,7823.09,173.738
181,7,Uranus,2.83989e+12,-1.03409e+12,-5.13121e+10,2072.28,5775.75,-74.3292
181,8,Neptune,4.38277e+12,8.90132e+11,-8.6288e+10,-1180.66,5122.27,120.467
182,0,Sun,-8.00758e+08,3.70179e+07,6.74344e+06,-4.8085,-18.0064,0.181868
182,1,Mercury,-1.20846e+10,6.80688e+10,2.02087e+09,-40189.9,-2222.73,3473.58
182,2,Venus,-6.93474e+10,-8.26021e+10,1.75223e+09,26511.8,-22694.3,-2067.69
182,3,Earth,1.42229e+11,-3.54255e+10,1.36761e+07,6389.85,29333.8,-0.210058
182,4,Mars,-1.11274e+11,-1.18549e+11,-1.34867e+08,24857.9,-22131.2,-1077.61
182,5,Jupiter,5.93449e+11,-4.48542e+11,-1.35697e+10,4592.23,13077.7,-112.542
182,6,Saturn,1.2814e+12,5.78347e+11,-4.29733e+10,-5167.24,7818.33,174.091
182,7,Uranus,2.84007e+12,-1.03359e+12,-5.13185e+10,2069.92,5776.61,-74.2866
182,8,Neptune,4.38266e+12,8.90574e+11,-8.62776e+10,-1181.79,5122.04,120.49
183,0,Sun,-8.01173e+08,3.54615e+07,6.75914e+06,-4.7913,-18.0196,0.181506
183,1,Mercury,-1.554e+10,6.77741e+10,2.31795e+09,-39739.7,-4574.4,3398.7
183,2,Venus,-6.70294e+10,-8.45298e+10,1.57288e+09,27135.5,-21920.5,-2083.02
183,3,Earth,1.42759e+11,-3.28856e+10,1.36568e+07,5876,29456.4,-0.235562
183,4,Mars,-1.09113e+11,-1.20447e+11,-2.27956e+08,25152.7,-21809,-1077.1
183,5,Jupiter,5.93844e+11,-4.47411e+11,-1.35794e+10,4559.2,13102.6,-111.787
183,6,Saturn,1.28095e+12,5.79022e+11,-4.29583e+10,-5177.79,7813.56,174.445
183,7,Uranus,2.84025e+12,-1.03309e+12,-5.13249e+10,2067.56,5777.47,-74.244
183,8,Neptune,4.38256e+12,8.91017e+11,-8.62672e+10,-1182.91,5121.81,120.512
184,0,Sun,-8.01586e+08,3.39041e+07,6.77481e+06,-4.77401,-18.0328,0.18114
184,1,Mercury,-1.89517e+10,6.72784e+10,2.60817e+09,-39179.1,-6876.86,3314.94
184,2,Venus,-6.46584e+10,-8.639e+10,1.39228e+09,27736.9,-21130.2,-2096.67
184,3,Earth,1.43244e+11,-3.03354e+10,1.36354e+07,5359.54,29570,-0.260973
184,4,Mars,-1.06927e+11,-1.22318e+11,-3.2099e+08,25442,-21481.5,-1076.35
184,5,Jupiter,5.94237e+11,-4.46278e+11,-1.35891e+10,4526.09,13127.5,-111.031
184,6,Saturn,1.28051e+12,5.79697e+11,-4.29432e+10,-5188.35,7808.79,174.799
184,7,Uranus,2.84043e+12,-1.03259e+12,-5.13313e+10,2065.2,5778.32,-74.2014
184,8,Neptune,4.38246e+12,8.91459e+11,-8.62567e+10,-1184.03,5121.58,120.534
185,0,Sun,-8.01998e+08,3.23455e+07,6.79044e+06,-4.75665,-18.046,0.18077
185,1,Mercury,-2.23102e+10,6.65858e+10,2.89077e+09,-38512.3,-9127.89,3222.69
185,2,Venus,-6.22365e+10,-8.81811e+10,1.21058e+09,28315.4,-20323.9,-2108.62
185,3,Earth,1.43685e+11,-2.77759e+10,1.36117e+07,4840.64,29674.6,-0.286282
185,4,Mars,-1.04717e+11,-1.24159e+11,-4.13948e+08,25725.6,-21148.7,-1075.34
185,5,Jupiter,5.94626e+11,-4.45143e+11,-1.35986e+10,4492.91,13152.3,-110.272
185,6,Saturn,1.28006e+12,5.80371e+11,-4.29281e+10,-5198.9,7804,175.153
185,7,Uranus,2.8406e+12,-1.03209e+12,-5.13377e+10,2062.84,5779.18,-74.1587
185,8,Neptune,4.38236e+12,8.91902e+11,-8.62463e+10,-1185.16,5121.35,120.556
186,0,Sun,-8.02408e+08,3.07857e+07,6.80605e+06,-4.7392,-18.0592,0.180397
186,1,Mercury,-2.56066e+10,6.57011e+10,3.16505e+09,-37742.9,-11325.4,3122.3
186,2,Venus,-5.97655e+10,-8.99019e+10,1.02791e+09,28870.7,-19502.2,-2118.88
186,3,Earth,1.44081e+11,-2.52077e+10,1.35859e+07,4319.45,29770.1,-0.311482
186,4,Mars,-1.02482e+11,-1.25972e+11,-5.06808e+08,26003.2,-20810.8,-1074.07
186,5,Jupiter,5.95013e+11,-4.44005e+11,-1.36081e+10,4459.66,13177.2,-109.513
186,6,Saturn,1.27961e+12,5.81045e+11,-4.29129e+10,-5209.45,7799.21,175.507
186,7,Uranus,2.84078e+12,-1.03159e+12,-5.13441e+10,2060.48,5780.04,-74.1161
186,8,Neptune,4.38225e+12,8.92344e+11,-8.62359e+10,-1186.28,5121.12,120.578
187,0,Sun,-8.02817e+08,2.92248e+07,6.82162e+06,-4.72167,-18.0725,0.18002
187,1,Mercury,-2.88321e+10,6.46288e+10,3.43031e+09,-36874.4,-13467.5,3014.1
187,2,Venus,-5.72476e+10,-9.15511e+10,8.44435e+08,29402.4,-18666,-2127.45
187,3,Earth,1.44431e+11,-2.26316e+10,1.35579e+07,3796.13,29856.5,-0.336563
187,4,Mars,-1.00224e+11,-1.27756e+11,-5.99548e+08,26274.9,-20468,-1072.56
187,5,Jupiter,5.95397e+11,-4.42866e+11,-1.36175e+10,4426.34,13202,-108.751
187,6,Saturn,1.27916e+12,5.81719e+11,-4.28977e+10,-5220.01,7794.42,175.86
187,7,Uranus,2.84096e+12,-1.03109e+12,-5.13505e+10,2058.12,5780.9,-74.0735
187,8,Neptune,4.38215e+12,8.92787e+11,-8.62255e+10,-1187.4,5120.89,120.6
188,0,Sun,-8.03224e+08,2.76628e+07,6.83715e+06,-4.70406,-18.0857,0.17964
188,1,Mercury,-3.19785e+10,6.33739e+10,3.68588e+09,-35910,-15552.3,2898.39
188,2,Venus,-5.46848e+10,-9.31274e+10,6.6029e+08,29910.2,-17815.8,-2134.31
188,3,Earth,1.44737e+11,-2.00485e+10,1.35278e+07,3270.83,29933.7,-0.361519
188,4,Mars,-9.79417e+10,-1.29509e+11,-6.92147e+08,26540.4,-20120.4,-1070.8
188,5,Jupiter,5.95778e+11,-4.41724e+11,-1.36269e+10,4392.95,13226.7,-107.988
188,6,Saturn,1.27871e+12,5.82392e+11,-4.28825e+10,-5230.56,7789.62,176.214
188,7,Uranus,2.84114e+12,-1.03059e+12,-5.13569e+10,2055.76,5781.75,-74.0308
188,8,Neptune,4.38205e+12,8.93229e+11,-8.62151e+10,-1188.53,5120.67,120.622
189,0,Sun,-8.0363e+08,2.60996e+07,6.85266e+06,-4.68636,-18.0989,0.179255
189,1,Mercury,-3.50374e+10,6.19414e+10,3.93115e+09,-34852.4,-17577.9,2775.46
189,2,Venus,-5.20791e+10,-9.46297e+10,4.75626e+08,30393.7,-16952.3,-2139.47
189,3,Earth,1.44997e+11,-1.74591e+10,1.34954e+07,2743.73,30001.6,-0.38634
189,4,Mars,-9.56373e+10,-1.31232e+11,-7.84582e+08,26799.7,-19768.2,-1068.78
189,5,Jupiter,5.96156e+11,-4.4058e+11,-1.36362e+10,4359.48,13251.5,-107.223
189,6,Saturn,1.27825e+12,5.83065e+11,-4.28673e+10,-5241.11,7784.81,176.568
189,7,Uranus,2.84131e+12,-1.03009e+12,-5.13633e+10,2053.4,5782.61,-73.9881
189,8,Neptune,4.38195e+12,8.93671e+11,-8.62046e+10,-1189.65,5120.44,120.644
190,0,Sun,-8.04034e+08,2.45353e+07,6.86813e+06,-4.66857,-18.1122,0.178866
190,1,Mercury,-3.8001e+10,6.03364e+10,4.16548e+09,-33704.4,-19542.6,2645.55
190,2,Venus,-4.94328e+10,-9.60568e+10,2.90589e+08,30852.7,-16076.1,-2142.93
190,3,Earth,1.45211e+11,-1.48642e+10,1.3461e+07,2214.98,30060.3,-0.411018
190,4,Mars,-9.33108e+10,-1.32925e+11,-8.76833e+08,27052.6,-19411.6,-1066.52
190,5,Jupiter,5.96531e+11,-4.39434e+11,-1.36454e+10,4325.94,13276.2,-106.457
190,6,Saturn,1.2778e+12,5.83738e+11,-4.2852e+10,-5251.66,7779.99,176.922
190,7,Uranus,2.84149e+12,-1.02959e+12,-5.13697e+10,2051.04,5783.46,-73.9455
190,8,Neptune,4.38184e+12,8.94114e+11,-8.61942e+10,-1190.78,5120.21,120.666
191,0,Sun,-8.04437e+08,2.29698e+07,6.88357e+06,-4.65069,-18.1254,0.178474
191,1,Mercury,-4.08615e+10,5.85644e+10,4.3883e+09,-32468.3,-21444.5,2508.9
191,2,Venus,-4.67478e+10,-9.74077e+10,1.05327e+08,31286.7,-15188.1,-2144.68
191,3,Earth,1.45379e+11,-1.22646e+10,1.34244e+07,1684.74,30109.6,-0.435545
191,4,Mars,-9.09626e+10,-1.34587e+11,-9.68877e+08,27299,-19050.7,-1064.02
191,5,Jupiter,5.96903e+11,-4.38286e+11,-1.36546e+10,4292.34,13300.9,-105.689
191,6,Saturn,1.27735e+12,5.8441e+11,-4.28367e+10,-5262.21,7775.16,177.275
191,7,Uranus,2.84167e+12,-1.02909e+12,-5.13761e+10,2048.67,5784.32,-73.9028
191,8,Neptune,4.38174e+12,8.94556e+11,-8.61838e+10,-1191.9,5119.98,120.689
192,0,Sun,-8.04838e+08,2.14032e+07,6.89897e+06,-4.63273,-18.1386,0.178078
192,1,Mercury,-4.36115e+10,5.66308e+10,4.59902e+09,-31146.2,-23281.8,2365.73
192,2,Venus,-4.40264e+10,-9.86813e+10,-8.00124e+07,31695.5,-14288.9,-2144.74
192,3,Earth,1.45502e+11,-9.66126e+09,1.33857e+07,1153.19,30149.5,-0.459913
192,4,Mars,-8.85935e+10,-1.36217e+11,-1.06069e+09,27538.8,-18685.8,-1061.26
192,5,Jupiter,5.97273e+11,-4.37136e+11,-1.36637e+10,4258.65,13325.5,-104.919
192,6,Saturn,1.27689e+12,5.85081e+11,-4.28214e+10,-5272.76,7770.33,177.629
192,7,Uranus,2.84185e+12,-1.02859e+12,-5.13825e+10,2046.31,5785.17,-73.8601
192,8,Neptune,4.38164e+12,8.94999e+11,-8.61734e+10,-1193.02,5119.75,120.711
193,0,Sun,-8.05237e+08,1.98355e+07,6.91434e+06,-4.61468,-18.1518,0.177677
193,1,Mercury,-4.62436e+10,5.45413e+10,4.7971e+09,-29740.2,-25052.5,2216.24
193,2,Venus,-4.12708e+10,-9.98768e+10,-2.65283e+08,32078.9,-13379.1,-2143.09
193,3,Earth,1.45579e+11,-7.05482e+09,1.3345e+07,620.485,30180,-0.484113
193,4,Mars,-8.62039e+10,-1.37816e+11,-1.15226e+09,27771.9,-18316.9,-1058.27
193,5,Jupiter,5.97639e+11,-4.35984e+11,-1.36727e+10,4224.9,13350.2,-104.147
193,6,Saturn,1.27643e+12,5.85752e+11,-4.2806e+10,-5283.3,7765.5,177.982
193,7,Uranus,2.84202e+12,-1.02809e+12,-5.13889e+10,2043.95,5786.03,-73.8175
193,8,Neptune,4.38153e+12,8.95441e+11,-8.61629e+10,-1194.15,5119.52,120.733
194,0,Sun,-8.05635e+08,1.82666e+07,6.92967e+06,-4.59654,-18.1651,0.177273
194,1,Mercury,-4.87506e+10,5.23017e+10,4.98199e+09,-28252,-26754.5,2060.62
194,2,Venus,-3.84832e+10,-1.00993e+11,-4.50339e+08,32436.6,-12459.5,-2139.76
194,3,Earth,1.45609e+11,-4.44616e+09,1.33021e+07,86.7979,30201,-0.508138
194,4,Mars,-8.37945e+10,-1.39382e+11,-1.24356e+09,27998.2,-17944.4,-1055.03
194,5,Jupiter,5.98003e+11,-4.34829e+11,-1.36817e+10,4191.07,13374.8,-103.374
194,6,Saturn,1.27598e+12,5.86423e+11,-4.27906e+10,-5293.85,7760.65,178.336
194,7,Uranus,2.8422e+12,-1.02759e+12,-5.13953e+10,2041.59,5786.88,-73.7748
194,8,Neptune,4.38143e+12,8.95883e+11,-8.61525e+10,-1195.27,5119.29,120.755
195,0,Sun,-8.06031e+08,1.66966e+07,6.94497e+06,-4.57831,-18.1783,0.176864
195,1,Mercury,-5.11255e+10,4.99181e+10,5.15317e+09,-26683.4,-28385.6,1899.05
195,2,Venus,-3.56658e+10,-1.0203e+11,-6.35033e+08,32768.4,-11530.8,-2134.73
195,3,Earth,1.45594e+11,-1.83609e+09,1.32571e+07,-447.702,30212.5,-0.531978
195,4,Mars,-8.13658e+10,-1.40916e+11,-1.33457e+09,28217.6,-17568.4,-1051.55
195,5,Jupiter,5.98364e+11,-4.33672e+11,-1.36906e+10,4157.17,13399.4,-102.599
195,6,Saturn,1.27552e+12,5.87093e+11,-4.27752e+10,-5304.4,7755.8,178.69
195,7,Uranus,2.84238e+12,-1.02709e+12,-5.14016e+10,2039.23,5787.74,-73.7321
195,8,Neptune,4.38133e+12,8.96325e+11,-8.61421e+10,-1196.39,5119.06,120.777
196,0,Sun,-8.06426e+08,1.51254e+07,6.96023e+06,-4.55999,-18.1915,0.176452
196,1,Mercury,-5.33615e+10,4.73967e+10,5.31014e+09,-25035.8,-29943.5,1731.7
196,2,Venus,-3.28208e+10,-1.02986e+11,-8.1922e+08,33074.1,-10593.7,-2128.02
196,3,Earth,1.45532e+11,7.74555e+08,1.32102e+07,-982.844,30214.4,-0.555627
196,4,Mars,-7.89185e+10,-1.42418e+11,-1.42527e+09,28430,-17189,-1047.84
196,5,Jupiter,5.98721e+11,-4.32514e+11,-1.36994e+10,4123.19,13423.9,-101.822
196,6,Saturn,1.27506e+12,5.87763e+11,-4.27597e+10,-5314.94,7750.94,179.043
196,7,Uranus,2.84255e+12,-1.02659e+12,-5.1408e+10,2036.87,5788.59,-73.6894
196,8,Neptune,4.38122e+12,8.96768e+11,-8.61316e+10,-1197.52,5118.83,120.799
197,0,Sun,-8.06819e+08,1.35531e+07,6.97546e+06,-4.54157,-18.2047,0.176035
197,1,Mercury,-5.54517e+10,4.47439e+10,5.45241e+09,-23310.6,-31425.7,1558.73
197,2,Venus,-2.99506e+10,-1.0386e+11,-1.00275e+09,33353.4,-9648.89,-2119.64
197,3,Earth,1.45424e+11,3.38496e+09,1.31611e+07,-1518.45,30206.9,-0.579075
197,4,Mars,-7.64531e+10,-1.43887e+11,-1.51564e+09,28635.5,-16806.6,-1043.89
197,5,Jupiter,5.99076e+11,-4.31353e+11,-1.37082e+10,4089.14,13448.4,-101.044
197,6,Saturn,1.2746e+12,5.88433e+11,-4.27443e+10,-5325.49,7746.08,179.397
197,7,Uranus,2.84273e+12,-1.02609e+12,-5.14144e+10,2034.51,5789.44,-73.6467
197,8,Neptune,4.38112e+12,8.9721e+11,-8.61212e+10,-1198.64,5118.6,120.821
198,0,Sun,-8.07211e+08,1.19796e+07,6.99065e+06,-4.52307,-18.2178,0.175615
198,1,Mercury,-5.73896e+10,4.19663e+10,5.57949e+09,-21509.3,-32829.3,1380.3
198,2,Venus,-2.70573e+10,-1.04653e+11,-1.18549e+09,33606.2,-8697.15,-2109.59
198,3,Earth,1.4527e+11,5.9943e+09,1.31101e+07,-2054.36,30189.7,-0.602315
198,4,Mars,-7.39703e+10,-1.45322e+11,-1.60566e+09,28833.8,-16421.2,-1039.72
198,5,Jupiter,5.99428e+11,-4.3019e+11,-1.37169e+10,4055.02,13472.9,-100.264
198,6,Saturn,1.27414e+12,5.89102e+11,-4.27287e+10,-5336.03,7741.2,179.75
198,7,Uranus,2.8429e+12,-1.02559e+12,-5.14207e+10,2032.14,5790.29,-73.604
198,8,Neptune,4.38102e+12,8.97652e+11,-8.61108e+10,-1199.76,5118.37,120.843
199,0,Sun,-8.07601e+08,1.0405e+07,7.00581e+06,-4.50448,-18.231,0.17519
199,1,Mercury,-5.91685e+10,3.9071e+10,5.69092e+09,-19633,-34151.5,1196.55
199,2,Venus,-2.41434e+10,-1.05363e+11,-1.36729e+09,33832.4,-7739.18,-2097.88
199,3,Earth,1.45069e+11,8.60174e+09,1.30571e+07,-2590.39,30162.9,-0.625339
199,4,Mars,-7.14706e+10,-1.46724e+11,-1.6953e+09,29024.9,-16033.1,-1035.31
199,5,Jupiter,5.99777e+11,-4.29025e+11,-1.37255e+10,4020.82,13497.4,-99.4819
199,6,Saturn,1.27368e+12,5.8977e+11,-4.27132e+10,-5346.58,7736.32,180.104
199,7,Uranus,2.84308e+12,-1.02509e+12,-5.14271e+10,2029.78,5791.15,-73.5613
199,8,Neptune,4.38091e+12,8.98094e+11,-8.61003e+10,-1200.89,5118.14,120.865
200,0,Sun,-8.07989e+08,8.82931e+06,7.02093e+06,-4.4858,-18.2442,0.174761
200,1,Mercury,-6.07821e+10,3.6065e+10,5.78626e+09,-17683,-35388.9,1007.66
200,2,Venus,-2.12111e+10,-1.0599e+11,-1.54801e+09,34031.8,-6775.7,-2084.53
200,3,Earth,1.44822e+11,1.12065e+10,1.3002e+07,-3126.37,30126.5,-0.648135
200,4,Mars,-6.89548e+10,-1.48093e+11,-1.78456e+09,29208.9,-15642.4,-1030.68
200,5,Jupiter,6.00123e+11,-4.27857e+11,-1.37341e+10,3986.54,13521.9,-98.6982
200,6,Saturn,1.27322e+12,5.90439e+11,-4.26976e+10,-5357.12,7731.44,180.457
200,7,Uranus,2.84325e+12,-1.02459e+12,-5.14334e+10,2027.42,5792,-73.5186
200,8,Neptune,4.38081e+12,8.98537e+11,-8.60899e+10,-1202.01,5117.91,120.887
201,0,Sun,-8.08376e+08,7.25245e+06,7.03601e+06,-4.46702,-18.2573,0.174328
201,1,Mercury,-6.22241e+10,3.29558e+10,5.86505e+09,-15660.5,-36538.2,813.785
201,2,Venus,-1.82627e+10,-1.06534e+11,-1.7275e+09,34204.3,-5807.44,-2069.54
201,3,Earth,1.44529e+11,1.38076e+10,1.29451e+07,-3662.11,30080.5,-0.670696
201,4,Mars,-6.64233e+10,-1.49427e+11,-1.8734e+09,29385.6,-15249.4,-1025.83
201,5,Jupiter,6.00466e+11,-4.26688e+11,-1.37426e+10,3952.2,13546.3,-97.9128
201,6,Saturn,1.27275e+12,5.91106e+11,-4.2682e+10,-5367.66,7726.54,180.81
201,7,Uranus,2.84343e+12,-1.02409e+12,-5.14398e+10,2025.06,5792.85,-73.4758
201,8,Neptune,4.38071e+12,8.98979e+11,-8.60794e+10,-1203.13,5117.68,120.909
202,0,Sun,-8.08761e+08,5.67445e+06,7.05105e+06,-4.44815,-18.2704,0.173891
202,1,Mercury,-6.34883e+10,2.97512e+10,5.92688e+09,-13566.9,-37595.5,615.086
202,2,Venus,-1.53006e+10,-1.06994e+11,-1.90562e+09,34349.8,-4835.12,-2052.94
202,3,Earth,1.44189e+11,1.64044e+10,1.28861e+07,-4197.45,30024.7,-0.693015
202,4,Mars,-6.3877e+10,-1.50728e+11,-1.96182e+09,29555,-14854.3,-1020.77
202,5,Jupiter,6.00806e+11,-4.25517e+11,-1.3751e+10,3917.77,13570.7,-97.1256
202,6,Saturn,1.27229e+12,5.91774e+11,-4.26664e+10,-5378.2,7721.64,181.164
202,7,Uranus,2.8436e+12,-1.02359e+12,-5.14461e+10,2022.69,5793.7,-73.4331
202,8,Neptune,4.3806e+12,8.99421e+11,-8.6069e+10,-1204.26,5117.45,120.931
203,0,Sun,-8.09145e+08,4.09532e+06,7.06605e+06,-4.42919,-18.2835,0.17345
203,1,Mercury,-6.45685e+10,2.64593e+10,5.97134e+09,-11403.4,-38556.7,411.748
203,2,Venus,-1.2327e+10,-1.0737e+11,-2.08224e+09,34468.2,-3859.48,-2034.72
203,3,Earth,1.43803e+11,1.89959e+10,1.28253e+07,-4732.2,29959.4,-0.715086
203,4,Mars,-6.13162e+10,-1.51994e+11,-2.04979e+09,29717.1,-14457.3,-1015.49
203,5,Jupiter,6.01143e+11,-4.24343e+11,-1.37593e+10,3883.27,13595,-96.3367
203,6,Saturn,1.27182e+12,5.92441e+11,-4.26507e+10,-5388.74,7716.73,181.517
203,7,Uranus,2.84378e+12,-1.02309e+12,-5.14525e+10,2020.33,5794.55,-73.3904
203,8,Neptune,4.3805e+12,8.99863e+11,-8.60585e+10,-1205.38,5117.22,120.953
204,0,Sun,-8.09527e+08,2.51506e+06,7.08102e+06,-4.41014,-18.2966,0.173005
204,1,Mercury,-6.54588e+10,2.30886e+10,5.99803e+09,-9171.58,-39417.2,203.966
204,2,Venus,-9.34446e+09,-1.07661e+11,-2.25722e+09,34559.5,-2881.25,-2014.92
204,3,Earth,1.43371e+11,2.15813e+10,1.27626e+07,-5266.18,29884.3,-0.736899
204,4,Mars,-5.87418e+10,-1.53226e+11,-2.1373e+09,29871.9,-14058.5,-1010
204,5,Jupiter,6.01477e+11,-4.23167e+11,-1.37676e+10,3848.7,13619.4,-95.5459
204,6,Saturn,1.27136e+12,5.93107e+11,-4.2635e+10,-5399.28,7711.82,181.87
204,7,Uranus,2.84395e+12,-1.02259e+12,-5.14588e+10,2017.97,5795.4,-73.3476
204,8,Neptune,4.38039e+12,9.00305e+11,-8.60481e+10,-1206.5,5116.98,120.976
205,0,Sun,-8.09907e+08,933671,7.09595e+06,-4.391,-18.3097,0.172556
205,1,Mercury,-6.61533e+10,1.9648e+10,6.00658e+09,-6872.97,-40172.3,-8.04569
205,2,Venus,-6.35517e+09,-1.07867e+11,-2.43042e+09,34623.5,-1901.15,-1993.54
205,3,Earth,1.42893e+11,2.41599e+10,1.2698e+07,-5799.22,29799.6,-0.758448
205,4,Mars,-5.61544e+10,-1.54423e+11,-2.22432e+09,30019.3,-13658.2,-1004.31
205,5,Jupiter,6.01808e+11,-4.2199e+11,-1.37759e+10,3814.04,13643.7,-94.7534
205,6,Saturn,1.27089e+12,5.93773e+11,-4.26193e+10,-5409.82,7706.9,182.224
