step,particle_id,x,y,z,vx,vy,vz,mass
48,44,-10.1271,24.8756,13.2011,0.402058,-0.925163,-0.392238,0.115826
48,45,21.5108,24.4553,0.630467,-0.635934,-0.636266,-0.0682495,0.526446
48,46,-22.5049,9.73933,-17.9003,0.792811,-0.365016,0.594849,0.384347
48,47,-2.465,-28.2573,-14.2052,0.0774433,0.879358,0.465997,0.898323
48,48,24.3825,-4.7993,4.13944,-1.45567,0.226962,-0.178778,0.758587
48,49,10.6312,-5.70895,3.70855,-4.03576,2.31711,-1.35798,0.191562
48,50,-15.9793,10.2173,12.7169,1.30614,-0.750411,-0.973306,0.930732
48,51,3.04137,1.786,-24.1991,-0.0838295,-0.156535,1.59116,0.900699
48,53,15.3716,3.73724,-22.5019,-0.625329,-0.219168,0.993147,0.994037
48,54,28.857,7.66001,-17.3497,-0.736184,-0.140691,0.403924,0.164917
48,55,-11.8223,21.7799,27.855,0.182257,-0.335079,-0.474593,0.514203
48,56,9.42019,-12.4079,19.8351,-0.486964,0.780801,-1.22902,0.680958
48,58,-11.8357,18.4138,4.46139,1.01579,-1.45604,-0.435581,0.687863
48,59,6.92177,-26.5801,2.20349,-0.269187,1.18584,-0.161504,0.117018
48,60,29.7555,28.7921,19.3725,-0.361253,-0.285651,-0.145329,0.689514
48,61,-13.7796,-6.41144,-21.6651,0.704975,0.338526,1.03739,0.376578
48,62,-8.55427,-18.9695,-23.0721,0.186675,0.621594,0.670243,0.959146
48,63,19.3019,1.36339,5.75543,-2.15159,-0.246957,-0.587485,0.181868
48,64,6.27688,23.2611,-5.52261,-0.369424,-1.4326,0.233462,0.746949
48,65,16.5259,17.6089,2.53885,-1.08742,-1.11138,-0.272019,0.7647
48,66,0.941749,3.76444,10.4588,-0.401398,-1.87099,-5.55136,0.935644
48,67,6.66037,22.987,-11.2152,-0.342422,-1.22522,0.500466,0.535073
48,68,13.8476,-4.27551,20.5584,-0.914791,0.208625,-1.30514,0.452808
48,69,23.8355,5.26851,-25.0208,-0.557165,-0.0598957,0.501682,0.678946
48,70,11.6421,10.9881,28.1172,-0.260286,-0.230007,-0.891074,0.160003
48,71,23.6846,-2.09038,-28.1129,-0.507548,0.135786,0.589711,0.292132
48,72,-4.8457,-24.7371,-19.6901,0.077216,0.721079,0.720192,0.422407
48,73,-8.49988,-25.0396,-26.301,0.156389,0.411294,0.57769,0.529335
48,74,3.75661,-14.616,25.9482,-0.0593478,0.56661,-0.941885,0.729547
48,75,-25.36,-15.8831,-12.8244,0.650602,0.535899,0.353085,0.981966
48,76,25.5286,-29.1751,-24.0268,-0.332398,0.386124,0.193203,0.92925
48,77,-10.0782,-2.79262,18.8627,0.900058,0.156251,-1.70688,0.312917
48,78,12.7921,-20.7147,17.6261,-0.529138,0.749967,-0.635343,0.445981
48,79,-3.93577,-23.4085,-3.55509,0.179414,1.55222,0.203235,0.50311
48,80,-18.912,-20.8577,24.8966,0.29494,0.434484,-0.362895,0.201262
48,81,-15.6435,6.55168,-5.80924,2.34739,-0.925185,0.89527,0.328789
48,82,-11.4067,-28.2704,-13.374,0.319882,0.738774,0.281796,0.150668
48,83,21.3917,0.718258,21.2772,-0.806868,0.0394991,-0.687382,0.834849
48,84,-0.900779,-5.34847,15.3182,0.278252,1.10451,-3.08522,0.8279
48,85,-3.16559,-17.0307,15.2256,0.259118,1.24585,-1.15019,0.479248
48,86,-10.2373,8.4836,7.11601,2.40863,-2.0581,-1.73554,0.517519
48,87,-21.5277,6.69087,-21.9784,0.73321,-0.301792,0.679846,0.212017
48,88,16.5482,5.69817,-26.2136,-0.549756,-0.256846,0.761838,0.441956
48,89,-25.4876,26.1498,-17.3597,0.37163,-0.471768,0.354625,0.890929
48,90,-17.175,-0.099863,-9.84982,1.95173,0.0840801,1.06137,0.150157
48,91,-29.158,6.98502,1.56539,1.06374,-0.158078,-0.0802982,0.904082
48,93,-17.318,-7.90472,26.5858,0.528222,0.248467,-0.727761,0.79212
48,94,16.4603,-24.2635,24.3116,-0.399072,0.370271,-0.456343,0.571539
48,95,12.4102,-12.5803,21.4723,-0.654835,0.658298,-0.949931,0.145282
48,96,-24.2802,-24.3373,-5.58635,0.598226,0.558236,0.213863,0.885802
48,97,23.5403,-9.49685,-8.18355,-1.10184,0.515893,0.320206,0.91942
48,98,-14.5519,17.4442,22.9597,0.471512,-0.517307,-0.568954,0.225897
48,99,-14.5822,17.6309,-5.26445,1.1034,-1.36011,0.416004,0.598982
48,100,-6.29148,-12.6675,-7.04283,1.31843,2.72086,1.47104,0.626827
49,0,0,0,0,0,0,0,1002.7
49,1,27.8779,27.9138,-19.948,-0.374488,-0.281862,0.148336,0.35873
49,2,21.7441,25.6679,21.0984,-0.349971,-0.393909,-0.250152,0.718494
49,3,-5.75469,8.61425,27.8647,0.231889,-0.348281,-1.00536,0.453169
49,4,13.8008,-8.65391,-17.3867,-0.976578,0.615637,1.20223,0.92685
49,5,27.5531,24.8947,16.9879,-0.392263,-0.3461,-0.198015,0.363345
49,6,-7.30697,-13.4379,22.1817,0.45893,0.646871,-1.0631,0.851055
49,7,-29.3325,8.21939,-4.49411,0.994658,-0.299692,0.246912,0.79131
49,8,18.8836,17.5041,-29.2041,-0.337378,-0.255632,0.58715,0.859403
49,9,14.452,1.99564,-10.6499,-2.26304,-0.258797,1.52084,0.221286
49,10,11.8777,6.17908,3.61358,-3.59271,-1.92883,-1.1446,0.704446
49,11,10.9444,0.494141,-14.5458,-1.51492,-0.0719196,2.20654,0.376518
49,12,19.9581,23.4925,-11.3429,-0.594181,-0.669681,0.39934,0.299021
49,13,-12.2255,-2.59537,20.6339,0.787276,0.0670129,-1.48186,0.16012
49,14,24.2679,-29.7108,21.872,-0.388231,0.311311,-0.220387,0.101316
49,15,17.8861,29.7458,-8.99527,-0.480339,-0.572089,0.167099,0.801804
49,16,-15.2475,27.7767,-26.692,0.245226,-0.488549,0.303337,0.59373
49,17,2.18128,20.0482,25.8935,-0.14273,-0.537436,-0.660742,0.544651
49,18,2.83282,28.0328,-14.4012,0.010608,-0.807094,0.548925,0.622929
49,19,8.51138,-24.7709,-5.43998,-0.508143,1.27885,0.22252,0.348738
49,20,-4.93179,-25.1709,-17.2059,0.189102,0.766867,0.574723,0.863758
49,21,16.4897,-8.57893,7.09881,-1.98606,0.994805,-0.914883,0.324761
49,22,-3.38928,18.8293,-6.07357,0.467002,-2.10511,0.602864,0.204446
49,23,0.0908685,-24.7341,23.4603,-0.0115943,0.690464,-0.517247,0.451106
49,24,-4.28453,14.7894,2.48449,0.903026,-3.40718,-0.50975,0.596492
49,25,25.198,13.8208,-16.0608,-0.756953,-0.416369,0.444868,0.708352
49,26,-9.86864,26.3588,17.7998,0.220988,-0.699938,-0.464483,0.614489
49,27,22.1681,-6.24833,6.90142,-1.58068,0.47214,-0.504609,0.413642
49,28,-12.4881,15.8895,11.6351,1.00634,-1.24626,-0.957595,0.314017
49,29,-25.8173,-27.0073,28.2725,0.32172,0.283532,-0.256408,0.977157
49,30,0.57077,-23.9892,-24.1752,-0.0495194,0.547501,0.560067,0.893498
49,31,-29.2319,-20.0963,25.7038,0.31981,0.198396,-0.24891,0.161053
49,33,26.9401,-5.48927,20.8856,-0.615905,0.0886513,-0.566759,0.366547
49,34,-29.055,-14.8243,-20.7479,0.498568,0.29417,0.402078,0.942139
49,35,9.95981,-2.68182,3.90014,-5.47039,1.35215,-2.12359,0.949608
49,36,28.0282,-25.8392,-12.525,-0.50385,0.334815,0.182787,0.517381
49,37,2.78817,-4.2486,19.1439,-0.357708,0.588789,-2.29424,0.68534
49,38,-28.9674,6.14001,-2.22235,1.10615,-0.102186,0.0882156,0.41013
49,39,28.2318,-0.284482,-23.5618,-0.53802,0.107453,0.432068,0.78424
49,40,-3.38345,-12.786,-8.83114,0.793376,2.66065,1.83328,0.57445
49,41,-29.4434,26.0191,6.3286,0.559412,-0.323919,-0.0023887,0.268976
49,42,-16.812,-17.9498,-29.298,0.301108,0.31735,0.471845,0.786344
49,43,8.47802,7.69069,20.9979,-0.661254,-0.533516,-1.51237,0.264311
49,44,-10.119,24.8569,13.1932,0.409792,-0.944267,-0.401903,0.115826
49,45,21.498,24.4424,0.629097,-0.648879,-0.650939,-0.0687381,0.526446
49,46,-22.4889,9.73196,-17.8883,0.809288,-0.372231,0.607942,0.384347
49,47,-2.46344,-28.2395,-14.1958,0.078548,0.898234,0.474385,0.898323
49,48,24.3531,-4.7947,4.13582,-1.48727,0.232895,-0.183658,0.758587
49,49,10.5494,-5.66201,3.68103,-4.14298,2.37663,-1.395,0.191562
49,50,-15.9529,10.2021,12.6972,1.33365,-0.767691,-0.995152,0.930732
49,51,3.03966,1.78284,-24.167,-0.0877766,-0.159085,1.62486,0.900699
49,53,15.359,3.73282,-22.4818,-0.640048,-0.222687,1.01486,0.994037
49,54,28.8422,7.65716,-17.3416,-0.751003,-0.144476,0.412374,0.164917
49,55,-11.8186,21.7731,27.8454,0.18702,-0.343859,-0.485911,0.514203
49,56,9.41033,-12.3921,19.8103,-0.498874,0.796637,-1.25402,0.680958
49,58,-11.8152,18.3844,4.4526,1.03742,-1.48981,-0.443615,0.687863
49,59,6.91632,-26.5561,2.20023,-0.275981,1.21189,-0.163816,0.117018
49,60,29.7483,28.7864,19.3695,-0.368046,-0.292231,-0.149689,0.689514
49,61,-13.7653,-6.4046,-21.6441,0.720144,0.345287,1.06122,0.376578
49,62,-8.55048,-18.957,-23.0586,0.192684,0.634026,0.686099,0.959146
49,63,19.2584,1.35842,5.74354,-2.19928,-0.250617,-0.601705,0.181868
49,64,6.2694,23.2321,-5.51787,-0.377739,-1.46395,0.240519,0.746949
49,65,16.5039,17.5865,2.53337,-1.11085,-1.13633,-0.275743,0.7647
49,66,0.933585,3.72648,10.3463,-0.415113,-1.92623,-5.70422,0.935644
49,67,6.65345,22.9623,-11.205,-0.349748,-1.25043,0.513213,0.535073
49,68,13.8291,-4.27129,20.532,-0.932596,0.213993,-1.33157,0.452808
49,69,23.8242,5.26728,-25.0106,-0.568892,-0.0626753,0.513919,0.678946
49,70,11.6368,10.9834,28.0992,-0.26739,-0.23675,-0.908299,0.160003
49,71,23.6743,-2.08765,-28.101,-0.517296,0.137065,0.601824,0.292132
49,72,-4.84413,-24.7225,-19.6756,0.080244,0.736233,0.735019,0.422407
49,73,-8.49671,-25.0313,-26.2893,0.160019,0.421702,0.588763,0.529335
49,74,3.75539,-14.6045,25.9292,-0.0621506,0.577788,-0.961881,0.729547
49,75,-25.3469,-15.8723,-12.8173,0.665732,0.545236,0.360483,0.981966
49,76,25.5219,-29.1673,-24.0228,-0.338044,0.392603,0.198536,0.92925
49,77,-10.06,-2.78944,18.8282,0.9204,0.161818,-1.74473,0.312917
49,78,12.7814,-20.6995,17.6133,-0.538882,0.765849,-0.648421,0.445981
49,79,-3.93212,-23.3771,-3.55097,0.185217,1.5867,0.208093,0.50311
49,80,-18.906,-20.8489,24.8892,0.302258,0.442605,-0.372512,0.201262
49,81,-15.596,6.53295,-5.79113,2.4022,-0.948086,0.91575,0.328789
49,82,-11.4002,-28.2554,-13.3682,0.326726,0.754836,0.288902,0.150668
49,83,21.3754,0.719041,21.2633,-0.822945,0.0387875,-0.703363,0.834849
49,84,-0.895168,-5.32613,15.2558,0.282887,1.12981,-3.15703,0.8279
49,85,-3.16036,-17.0055,15.2023,0.264458,1.27431,-1.17508,0.479248
49,86,-10.1886,8.44194,7.08088,2.46895,-2.10787,-1.77732,0.517519
49,87,-21.5129,6.68479,-21.9646,0.747297,-0.306073,0.694572,0.212017
49,88,16.5371,5.69299,-26.1982,-0.560518,-0.261078,0.780025,0.441956
49,89,-25.48,26.1403,-17.3525,0.379671,-0.480014,0.360071,0.890929
49,90,-17.1355,-0.0981782,-9.82834,1.99649,0.0843911,1.08709,0.150157
49,91,-29.1365,6.98181,1.56377,1.08589,-0.163348,-0.082419,0.904082
49,93,-17.3073,-7.89971,26.5711,0.538595,0.253058,-0.743472,0.79212
49,94,16.4522,-24.256,24.3024,-0.405365,0.379544,-0.465576,0.571539
49,95,12.3969,-12.567,21.4531,-0.6678,0.670389,-0.970952,0.145282
49,96,-24.2682,-24.326,-5.58204,0.610131,0.57021,0.216353,0.885802
49,97,23.518,-9.48643,-8.17706,-1.12725,0.526211,0.32895,0.91942
49,98,-14.5424,17.4338,22.9481,0.480575,-0.527864,-0.583008,0.225897
49,99,-14.5599,17.6034,-5.25605,1.12633,-1.38787,0.42445,0.598982
49,100,-6.26479,-12.6125,-7.01306,1.35154,2.78554,1.50646,0.626827
50,0,0,0,0,0,0,0,1002.7
50,1,27.8704,27.9081,-19.945,-0.381325,-0.288737,0.153201,0.35873
50,2,21.737,25.6599,21.0933,-0.356909,-0.402396,-0.257293,0.718494
50,3,-5.75,8.60721,27.8444,0.236398,-0.355007,-1.02723,0.453169
50,4,13.781,-8.64147,-17.3624,-0.997241,0.628828,1.22834,0.92685
50,5,27.5452,24.8877,16.9839,-0.400678,-0.353272,-0.202843,0.363345
50,6,-7.29772,-13.4248,22.1602,0.466773,0.660988,-1.0863,0.851055
50,7,-29.3124,8.21333,-4.48913,1.01544,-0.306093,0.251103,0.79131
50,8,18.8768,17.499,-29.1923,-0.343935,-0.261973,0.597564,0.859403
50,9,14.4063,1.99039,-10.6191,-2.31269,-0.26578,1.55707,0.221286
50,10,11.805,6.14003,3.59042,-3.68282,-1.97596,-1.17195,0.704446
50,11,10.9137,0.492686,-14.5011,-1.55125,-0.0736116,2.25508,0.376518
50,12,19.9461,23.479,-11.3349,-0.605871,-0.683154,0.406008,0.299021
50,13,-12.2095,-2.59399,20.604,0.805744,0.070589,-1.51219,0.16012
50,14,24.2601,-29.7045,21.8676,-0.394235,0.318626,-0.22566,0.101316
50,15,17.8765,29.7342,-8.99189,-0.488341,-0.585678,0.171104,0.801804
50,16,-15.2425,27.7669,-26.6858,0.249633,-0.496668,0.311196,0.59373
50,17,2.17841,20.0374,25.8801,-0.144053,-0.549166,-0.675859,0.544651
50,18,2.83302,28.0164,-14.3902,0.00902772,-0.825485,0.558455,0.622929
50,19,8.50112,-24.7451,-5.43547,-0.517359,1.3053,0.228182,0.348738
50,20,-4.92797,-25.1554,-17.1943,0.192881,0.78439,0.585455,0.863758
50,21,16.4495,-8.55881,7.08033,-2.02837,1.01725,-0.933186,0.324761
50,22,-3.37986,18.7868,-6.06136,0.47558,-2.15225,0.618215,0.204446
50,23,0.0906368,-24.7201,23.4498,-0.0115763,0.703619,-0.52947,0.451106
50,24,-4.26624,14.7204,2.47417,0.925674,-3.48602,-0.522888,0.596492
50,25,25.1827,13.8124,-16.0518,-0.771576,-0.424461,0.453963,0.708352
50,26,-9.86416,26.3447,17.7904,0.226469,-0.714833,-0.474467,0.614489
50,27,22.1361,-6.23879,6.89122,-1.61286,0.481726,-0.515443,0.413642
50,28,-12.4677,15.8643,11.6158,1.02629,-1.27203,-0.976416,0.314017
50,29,-25.8108,-27.0016,28.2673,0.326992,0.289092,-0.262165,0.977157
50,30,0.569771,-23.9781,-24.1638,-0.0503765,0.559993,0.573042,0.893498
50,31,-29.2254,-20.0923,25.6988,0.32725,0.20314,-0.255172,0.161053
50,33,26.9276,-5.48747,20.8742,-0.6297,0.091556,-0.577294,0.366547
50,34,-29.045,-14.8184,-20.7398,0.50922,0.29938,0.409702,0.942139
50,35,9.84891,-2.65437,3.85709,-5.62101,1.39251,-2.18254,0.949608
50,36,28.018,-25.8324,-12.5213,-0.512922,0.343162,0.186672,0.517381
50,37,2.78094,-4.23671,19.0975,-0.365219,0.599633,-2.34456,0.68534
50,38,-28.945,6.13793,-2.22057,1.12862,-0.10559,0.0898766,0.41013
50,39,28.2209,-0.282329,-23.5531,-0.550188,0.107819,0.441787,0.78424
50,40,-3.36743,-12.7322,-8.79402,0.8095,2.72476,1.87808,0.57445
50,41,-29.4321,26.0125,6.32853,0.569164,-0.332562,-0.00450019,0.268976
50,42,-16.8059,-17.9434,-29.2884,0.30754,0.323871,0.482952,0.786344
50,43,8.46467,7.67991,20.9673,-0.673875,-0.545127,-1.54368,0.264311
50,44,-10.1107,24.8378,13.185,0.417536,-0.963396,-0.411585,0.115826
50,45,21.4849,24.4292,0.627718,-0.661837,-0.665627,-0.0692269,0.526446
50,46,-22.4725,9.72444,-17.876,0.825788,-0.379455,0.621053,0.384347
50,47,-2.46186,-28.2214,-14.1862,0.0796553,0.917136,0.482785,0.898323
50,48,24.323,-4.78999,4.1321,-1.51895,0.238844,-0.188553,0.758587
50,49,10.4655,-5.61388,3.65275,-4.25196,2.43706,-1.43265,0.191562
50,50,-15.926,10.1866,12.6771,1.36125,-0.785027,-1.01707,0.930732
50,51,3.03786,1.77964,-24.1341,-0.0917379,-0.161641,1.65866,0.900699
50,53,15.346,3.72833,-22.4613,-0.654797,-0.226214,1.03661,0.994037
50,54,28.827,7.65423,-17.3333,-0.765837,-0.148266,0.420832,0.164917
50,55,-11.8148,21.7662,27.8356,0.191787,-0.352645,-0.497237,0.514203
50,56,9.40024,-12.376,19.785,-0.510816,0.81251,-1.27908,0.680958
50,58,-11.7942,18.3542,4.44364,1.05912,-1.5237,-0.451673,0.687863
50,59,6.91073,-26.5316,2.19693,-0.282788,1.23798,-0.166132,0.117018
50,60,29.7408,28.7805,19.3665,-0.374841,-0.298814,-0.15405,0.689514
50,61,-13.7508,-6.39763,-21.6226,0.735344,0.352063,1.08509,0.376578
50,62,-8.54656,-18.9442,-23.0447,0.198704,0.646474,0.701977,0.959146
50,63,19.2139,1.35337,5.73136,-2.24718,-0.254288,-0.615994,0.181868
50,64,6.26177,23.2025,-5.51299,-0.386075,-1.49539,0.247597,0.746949
50,65,16.4814,17.5635,2.52782,-1.13434,-1.16136,-0.279475,0.7647
50,66,0.925145,3.6874,10.2307,-0.429151,-1.98271,-5.86042,0.935644
50,67,6.64638,22.937,-11.1947,-0.357089,-1.2757,0.525988,0.535073
50,68,13.8103,-4.26695,20.5051,-0.950447,0.219376,-1.35807,0.452808
50,69,23.8127,5.266,-25.0002,-0.580629,-0.0654587,0.526169,0.678946
50,70,11.6314,10.9786,28.0809,-0.274502,-0.243502,-0.925544,0.160003
50,71,23.6639,-2.0849,-28.0889,-0.527053,0.138345,0.613949,0.292132
50,72,-4.84249,-24.7076,-19.6607,0.0832805,0.751407,0.749869,0.422407
50,73,-8.49348,-25.0227,-26.2774,0.163652,0.432119,0.599844,0.529335
50,74,3.75412,-14.5928,25.9097,-0.0649587,0.588981,-0.981906,0.729547
50,75,-25.3334,-15.8613,-12.81,0.68088,0.554583,0.367891,0.981966
50,76,25.5151,-29.1594,-24.0188,-0.343693,0.399086,0.203872,0.92925
50,77,-10.0414,-2.78615,18.7929,0.940818,0.167409,-1.78271,0.312917
50,78,12.7706,-20.6841,17.6002,-0.54864,0.781755,-0.661522,0.445981
50,79,-3.92836,-23.345,-3.54676,0.191039,1.62126,0.212967,0.50311
50,80,-18.8999,-20.84,24.8817,0.309581,0.450729,-0.382135,0.201262
50,81,-15.5474,6.51376,-5.77261,2.45736,-0.971131,0.936351,0.328789
50,82,-11.3936,-28.2402,-13.3624,0.333577,0.770914,0.296017,0.150668
50,83,21.3588,0.719809,21.2491,-0.839045,0.0380743,-0.719366,0.834849
50,84,-0.889463,-5.30328,15.192,0.287548,1.15533,-3.22944,0.8279
50,85,-3.15502,-16.9797,15.1786,0.269815,1.30285,-1.20005,0.479248
50,86,-10.1386,8.39929,7.04491,2.52987,-2.15813,-1.81952,0.517519
50,87,-21.4978,6.67863,-21.9506,0.761403,-0.310359,0.709319,0.212017
50,88,16.5258,5.68772,-26.1824,-0.571293,-0.265313,0.798235,0.441956
50,89,-25.4724,26.1306,-17.3453,0.387717,-0.488266,0.365521,0.890929
50,90,-17.0951,-0.0964873,-9.80634,2.04145,0.0846992,1.11292,0.150157
50,91,-29.1145,6.97849,1.5621,1.10807,-0.168628,-0.0845435,0.904082
50,93,-17.2964,-7.8946,26.5561,0.548979,0.257653,-0.759201,0.79212
50,94,16.4441,-24.2483,24.293,-0.411662,0.388825,-0.474816,0.571539
50,95,12.3834,-12.5535,21.4335,-0.680787,0.682504,-0.992017,0.145282
50,96,-24.2558,-24.3145,-5.57769,0.622047,0.582194,0.218844,0.885802
50,97,23.4952,-9.4758,-8.17039,-1.15271,0.536549,0.337712,0.91942
50,98,-14.5327,17.4231,22.9363,0.489646,-0.538433,-0.597079,0.225897
50,99,-14.5371,17.5754,-5.24747,1.14933,-1.41571,0.432922,0.598982
50,100,-6.23742,-12.5561,-6.98257,1.38495,2.85078,1.5422,0.626827
51,0,0,0,0,0,0,0,1002.7
51,1,27.8627,27.9023,-19.9419,-0.388164,-0.295615,0.15807,0.35873
51,2,21.7298,25.6518,21.0881,-0.363852,-0.410888,-0.264438,0.718494
51,3,-5.74523,8.60005,27.8236,0.240914,-0.361743,-1.04913,0.453169
51,4,13.7609,-8.62876,-17.3376,-1.01796,0.642056,1.25452,0.92685
51,5,27.5371,24.8805,16.9798,-0.409097,-0.360449,-0.207674,0.363345
51,6,-7.2883,-13.4115,22.1383,0.474629,0.675133,-1.10955,0.851055
51,7,-29.2919,8.20715,-4.48407,1.03626,-0.312505,0.2553,0.79131
51,8,18.8699,17.4937,-29.1802,-0.350496,-0.268319,0.607986,0.859403
51,9,14.3595,1.98501,-10.5876,-2.36263,-0.27281,1.59352,0.221286
51,10,11.7304,6.10004,3.56671,-3.77409,-2.02367,-1.19965,0.704446
51,11,10.8824,0.491196,-14.4556,-1.58781,-0.0753143,2.30391,0.376518
51,12,19.9338,23.4652,-11.3267,-0.617575,-0.696645,0.412683,0.299021
51,13,-12.1932,-2.59255,20.5735,0.824263,0.0741803,-1.5426,0.16012
51,14,24.2521,-29.6981,21.863,-0.400241,0.325946,-0.230935,0.101316
51,15,17.8666,29.7224,-8.98843,-0.49635,-0.599281,0.175114,0.801804
51,16,-15.2375,27.7569,-26.6795,0.254042,-0.504793,0.319061,0.59373
51,17,2.17552,20.0263,25.8665,-0.145376,-0.56091,-0.690992,0.544651
51,18,2.83318,27.9997,-14.3789,0.00744366,-0.843899,0.567995,0.622929
51,19,8.49068,-24.7187,-5.43085,-0.526592,1.3318,0.233858,0.348738
51,20,-4.92408,-25.1395,-17.1825,0.196662,0.801935,0.596199,0.863758
51,21,16.4086,-8.53824,7.06148,-2.07089,1.03981,-0.951575,0.324761
51,22,-3.37026,18.7432,-6.04885,0.484191,-2.1996,0.633641,0.204446
51,23,0.0904054,-24.7059,23.4391,-0.0115581,0.716787,-0.541707,0.451106
51,24,-4.2475,14.6499,2.46358,0.948546,-3.5656,-0.536156,0.596492
51,25,25.1672,13.8038,-16.0426,-0.786216,-0.432562,0.46307,0.708352
51,26,-9.85958,26.3302,17.7808,0.231956,-0.729744,-0.484461,0.614489
51,27,22.1036,-6.22906,6.8808,-1.64513,0.491339,-0.526308,0.413642
51,28,-12.447,15.8386,11.5961,1.04629,-1.29789,-0.995299,0.314017
51,29,-25.8042,-26.9958,28.262,0.332266,0.294654,-0.267925,0.977157
51,30,0.568755,-23.9668,-24.1522,-0.0512335,0.572497,0.58603,0.893498
51,31,-29.2188,-20.0882,25.6936,0.334692,0.207887,-0.261435,0.161053
51,33,26.9149,-5.48561,20.8625,-0.643509,0.0944637,-0.587839,0.366547
51,34,-29.0347,-14.8123,-20.7315,0.51988,0.304594,0.417332,0.942139
51,35,9.73497,-2.62611,3.81284,-5.77507,1.43384,-2.24284,0.949608
51,36,28.0076,-25.8255,-12.5175,-0.522,0.351515,0.190559,0.517381
51,37,2.77356,-4.22461,19.0501,-0.372763,0.610529,-2.39513,0.68534
51,38,-28.9222,6.13578,-2.21876,1.15112,-0.109001,0.0915385,0.41013
51,39,28.2098,-0.280169,-23.5442,-0.562366,0.108183,0.451513,0.78424
51,40,-3.35107,-12.677,-8.75601,0.825755,2.78942,1.92326,0.57445
51,41,-29.4206,26.0058,6.32842,0.578921,-0.341211,-0.00661378,0.268976
51,42,-16.7997,-17.9369,-29.2787,0.313976,0.330397,0.494067,0.786344
51,43,8.45107,7.66889,20.9361,-0.68653,-0.556774,-1.57508,0.264311
51,44,-10.1023,24.8184,13.1767,0.425292,-0.982553,-0.421283,0.115826
51,45,21.4715,24.4158,0.626328,-0.674808,-0.680332,-0.0697161,0.526446
51,46,-22.4558,9.71678,-17.8634,0.842312,-0.38669,0.634184,0.384347
51,47,-2.46025,-28.2028,-14.1765,0.0807642,0.936062,0.491195,0.898323
51,48,24.2923,-4.78515,4.12828,-1.55071,0.244809,-0.193462,0.758587
51,49,10.3793,-5.56453,3.62372,-4.36277,2.49845,-1.47095,0.191562
51,50,-15.8985,10.1707,12.6566,1.38894,-0.802422,-1.03905,0.930732
51,51,3.03599,1.77638,-24.1006,-0.0957137,-0.164204,1.69254,0.900699
51,53,15.3328,3.72377,-22.4404,-0.669574,-0.229747,1.05841,0.994037
51,54,28.8115,7.65123,-17.3248,-0.780687,-0.15206,0.4293,0.164917
51,55,-11.8109,21.759,27.8255,0.196557,-0.361437,-0.50857,0.514203
51,56,9.3899,-12.3596,19.7591,-0.522791,0.828423,-1.30421,0.680958
51,58,-11.7728,18.3234,4.43453,1.08089,-1.5577,-0.459757,0.687863
51,59,6.90501,-26.5066,2.19359,-0.289609,1.26412,-0.168451,0.117018
51,60,29.7333,28.7744,19.3634,-0.381639,-0.305399,-0.158413,0.689514
51,61,-13.7359,-6.39052,-21.6007,0.750575,0.358852,1.10901,0.376578
51,62,-8.54253,-18.9311,-23.0305,0.204733,0.658938,0.717874,0.959146
51,63,19.1685,1.34825,5.7189,-2.2953,-0.257968,-0.630351,0.181868
51,64,6.25396,23.1723,-5.50797,-0.394433,-1.5269,0.254695,0.746949
51,65,16.4585,17.54,2.52219,-1.1579,-1.18645,-0.283214,0.7647
51,66,0.916419,3.64717,10.1119,-0.443541,-2.04052,-6.0202,0.935644
51,67,6.63917,22.9113,-11.184,-0.364445,-1.30102,0.538793,0.535073
51,68,13.7911,-4.26251,20.4777,-0.968344,0.224774,-1.38464,0.452808
51,69,23.801,5.26466,-24.9896,-0.592375,-0.0682451,0.53843,0.678946
51,70,11.6258,10.9737,28.0622,-0.281625,-0.250263,-0.942809,0.160003
51,71,23.6533,-2.08212,-28.0765,-0.536819,0.139624,0.626085,0.292132
51,72,-4.84079,-24.6925,-19.6456,0.0863244,0.7666,0.764742,0.422407
51,73,-8.49017,-25.014,-26.2653,0.167289,0.442545,0.610932,0.529335
51,74,3.7528,-14.5809,25.8899,-0.0677725,0.60019,-1.00196,0.729547
51,75,-25.3196,-15.8501,-12.8025,0.696047,0.563939,0.375307,0.981966
51,76,25.5081,-29.1514,-24.0147,-0.349344,0.405571,0.209211,0.92925
51,77,-10.0223,-2.78275,18.7569,0.961315,0.173025,-1.82085,0.312917
51,78,12.7595,-20.6683,17.5868,-0.558413,0.797686,-0.674645,0.445981
51,79,-3.92448,-23.3123,-3.54246,0.19688,1.65592,0.217856,0.50311
51,80,-18.8937,-20.8309,24.874,0.316909,0.458858,-0.391766,0.201262
51,81,-15.4977,6.4941,-5.75367,2.51286,-0.994325,0.95708,0.328789
51,82,-11.3869,-28.2246,-13.3564,0.340436,0.78701,0.303139,0.150668
51,83,21.3418,0.720564,21.2345,-0.855167,0.0373596,-0.735394,0.834849
51,84,-0.883666,-5.27991,15.1266,0.292236,1.18106,-3.30248,0.8279
51,85,-3.14957,-16.9534,15.1543,0.275187,1.33148,-1.22509,0.479248
51,86,-10.0874,8.35562,7.0081,2.59143,-2.20891,-1.86215,0.517519
51,87,-21.4824,6.67238,-21.9362,0.775529,-0.314649,0.724086,0.212017
51,88,16.5143,5.68237,-26.1662,-0.58208,-0.26955,0.816465,0.441956
