step,particle_id,x,y,vx,vy
76,63,-0.394654,21.9622,-6.42288,-0.925932
76,64,14.0363,-5.25634,2.92998,8.42163
76,65,13.5716,-4.09792,1.64758,7.36723
76,66,-21.5258,10.6162,-2.53076,-6.01339
76,67,2.19101,-13.1927,7.76728,2.25004
76,68,6.29693,26.646,-6.06356,0.994438
76,69,-7.72584,-7.36402,6.69245,-6.40877
76,70,-141.424,76.6396,-187.648,112.63
76,71,17.6378,-6.80589,1.83446,6.70479
76,72,14.0131,9.28908,-5.62492,-15.4663
76,73,-12.8885,-5.30207,3.82426,-8.68952
76,74,-0.636487,-0.85782,34.2191,-18.9705
76,75,1.58252,25.7196,-6.21144,-0.154002
76,76,7.05052,-8.34174,7.7622,6.24732
76,77,3.22691,-9.08692,10.266,3.49124
76,78,4.07425,-7.41005,8.16588,5.95779
76,79,5.65483,13.1491,-7.96729,3.22292
76,80,26.0883,-2.46152,0.247501,6.19736
76,81,-9.72671,-25.6151,5.87351,-1.75521
76,82,-22.8154,2.23348,-0.0737257,-6.05847
76,83,3.42879,10.9862,-7.79296,9.68796
76,84,-7.43038,-1.90353,2.12361,-9.95577
76,85,0.750968,6.32451,-12.0056,1.43181
76,86,-13.1,7.49123,-3.85508,-6.51593
76,87,-58.1705,7.26001,-53.614,-22.1075
76,88,-5.76124,-21.6933,6.67101,-1.042
76,89,8.5694,-6.03117,5.66788,7.825
76,90,5.96586,5.10619,-7.58112,8.84158
76,91,0.0899482,18.6881,-7.60479,0.0940996
76,92,12.767,-15.3297,5.439,4.92841
76,93,73.7962,45.7363,1846.96,1144.63
76,94,-16.0022,18.5984,-16.2604,5.26999
76,95,-15.2062,4.38753,-1.9068,-7.47311
76,96,6.97891,-14.3858,6.88383,3.91143
76,97,-7.32298,-13.5609,7.72702,-3.98792
76,98,-18.3367,5.78553,-1.67753,-6.8671
76,99,-17.1788,-9.53422,3.8281,-6.09012
77,0,0,0,0,0
77,1,-8.47852,-0.990988,1.78924,-10.9417
77,2,1.84083,-4.70713,14.3768,4.54552
77,3,16.7841,13.7771,-4.58063,5.21583
77,4,222.549,-127.349,230.024,-121.824
77,5,-2.46673,17.6557,-7.02953,-1.42453
77,6,6.95166,3.88765,-5.01231,10.5479
77,7,4.65415,-17.5942,7.16278,2.56648
77,8,2.7819,-14.1355,8.98138,1.6079
77,9,3.32618,4.20785,-8.78338,-10.6902
77,10,-22.9957,3.78795,-0.775563,-6.78635
77,11,12.9915,5.15778,-3.60634,7.30783
77,12,-18.5631,16.0889,-2.42868,-5.33631
77,13,9.69395,-23.7386,5.79082,2.87097
77,14,11.0133,-20.7236,5.61637,3.38099
77,15,-8.63699,-17.5172,-1.65345,-18.5873
77,16,24.2037,13.6717,-3.26825,5.05502
77,17,13.1651,41.3952,-5.73369,20.1785
77,18,2.97742,-4.07047,-6.42957,15.2108
77,19,-10.5387,26.2424,-5.03173,-3.0216
77,20,-19.5266,-16.3876,4.46837,-4.81083
77,21,-9.06093,26.7349,-6.21166,-1.9938
77,22,-19.0961,16.6866,-5.2043,-5.12702
77,23,-23.4782,7.80592,-1.47739,-6.17216
77,24,-25.9214,-4.12899,1.30816,-6.00932
77,25,-9.28797,5.20512,-14.7089,-4.48382
77,26,11.0728,21.9645,-6.10312,2.44487
77,27,0.150446,20.5225,-7.24526,-0.332188
77,28,16.3445,18.2918,-5.12498,4.09563
77,29,24.043,-0.396898,45.5535,11.9655
77,30,3.12747,17.5427,-7.56325,1.39096
77,31,-5.30262,-18.8931,7.2731,-1.70975
77,32,14.7736,34.928,34.2708,11.0608
77,33,-11.6561,16.5685,-5.78578,-4.40145
77,34,12.7581,-9.10557,4.68565,6.89388
77,35,-13.3495,8.22076,-4.50569,-7.82523
77,36,17.5667,2.19006,-1.67857,7.41424
77,37,-1.42538,-19.0732,7.05832,0.105827
77,38,-11.5155,-5.78009,4.40629,-6.78712
77,39,17.1348,-10.9145,2.92285,5.86319
77,40,-7.61929,0.718317,-1.80166,-11.5362
77,41,17.7628,-15.1479,3.72145,5.65825
77,42,17.8251,-8.18983,16.5886,4.68446
77,43,9.65495,20.93,-5.91541,3.0357
77,44,-1.49341,14.3965,-8.51676,-1.47529
77,45,-7.59052,-8.36488,7.2925,-6.62847
77,46,8.71405,-2.6998,2.61903,9.64609
77,47,-30.0544,-20.6587,-37.0431,-20.5129
77,48,-10.7489,2.36083,-1.65108,-9.54858
77,49,24.823,8.80257,-2.33767,5.84032
77,50,15.0935,3.12106,-1.91596,8.08887
77,51,-19.7725,16.9438,-4.27863,-4.3768
77,52,0.103471,1.00097,-35.2679,-23.3602
77,53,3.56542,8.77476,-10.355,3.70474
77,54,2.96577,-6.6014,10.9661,4.35416
77,55,-3.30601,-15.4289,8.18465,-2.42327
77,56,12.0561,2.47388,-2.12973,8.85839
77,57,-6.09959,15.7434,-6.80929,-3.14636
77,58,16.4418,-12.7107,4.51258,5.9345
77,59,5.88283,19.278,-6.98641,1.83552
77,60,-2.83209,-14.3849,8.08732,-0.497529
77,61,-2.4739,13.1579,-8.2948,-1.22381
77,62,-15.9968,8.18836,-3.12615,-6.99291
77,63,-0.523046,21.9431,-6.41624,-0.982094
77,64,14.094,-5.08742,2.83554,8.46941
77,65,13.6036,-3.95046,1.55479,7.37785
77,66,-21.576,10.4958,-2.49569,-6.03232
77,67,2.34626,-13.1467,7.75733,2.34474
77,68,6.17558,26.6656,-6.07174,0.963173
77,69,-7.59071,-7.49132,6.81941,-6.3195
77,70,-145.177,78.8922,-187.648,112.63
77,71,17.6739,-6.67171,1.77439,6.71287
77,72,13.9,8.97933,-5.68836,-15.5098
77,73,-12.8109,-5.47549,3.93971,-8.65192
77,74,0.152386,-1.09645,38.3218,-3.84707
77,75,1.45828,25.7161,-6.21317,-0.190536
77,76,7.20463,-8.21545,7.64786,6.38119
77,77,3.43155,-9.01493,10.195,3.70742
77,78,4.23604,-7.28842,8.00962,6.20436
77,79,5.49504,13.2126,-8.01112,3.12816
77,80,26.0929,-2.33753,0.211608,6.20215
77,81,-9.60912,-25.6499,5.88559,-1.7251
77,82,-22.8164,2.11237,-0.0317095,-6.05215
77,83,3.27249,11.1785,-7.83522,9.53992
77,84,-7.38471,-2.10167,2.44209,-9.854
77,85,0.510333,6.34823,-12.0488,0.938983
77,86,-13.1764,7.36069,-3.78543,-6.53635
77,87,-59.2427,6.81785,-53.6074,-22.1082
77,88,-5.6277,-21.7136,6.68323,-0.992342
77,89,8.68123,-5.87361,5.51357,7.92934
77,90,5.81174,5.28084,-7.82785,8.62019
77,91,-0.0621646,18.6895,-7.60619,0.0383372
77,92,12.8754,-15.2307,5.40605,4.97296
77,93,110.735,68.6289,1846.96,1144.63
77,94,-16.3272,18.7034,-16.2417,5.23728
77,95,-15.2435,4.23788,-1.82708,-7.49101
77,96,7.11621,-14.3068,6.8453,3.98648
77,97,-7.16798,-13.6399,7.77247,-3.91382
77,98,-18.3697,5.64803,-1.61917,-6.88245
77,99,-17.1017,-9.65575,3.8781,-6.06233
78,0,0,0,0,0
78,1,-8.43987,-1.20953,2.07528,-10.9087
78,2,2.12574,-4.60891,14.0938,5.26995
78,3,16.6922,13.8811,-4.61677,5.18652
78,4,227.149,-129.785,230.024,-121.823
78,5,-2.60718,17.6265,-7.01488,-1.49105
78,6,6.84856,4.09715,-5.29562,10.3978
78,7,4.79724,-17.5422,7.14528,2.63355
78,8,2.96124,-14.1021,8.9516,1.73059
78,9,3.14624,3.98861,-9.23581,-11.2653
78,10,-23.0108,3.65209,-0.732561,-6.79962
78,11,12.9184,5.30351,-3.70372,7.2643
78,12,-18.6118,15.9824,-2.44119,-5.31836
78,13,9.80964,-23.6809,5.77842,2.90562
78,14,11.1255,-20.6556,5.59646,3.41707
78,15,-8.66974,-17.8885,-1.62275,-18.5376
78,16,24.1381,13.7727,-3.29445,5.03911
78,17,13.0504,41.7986,-5.73721,20.1659
78,18,2.84408,-3.76005,-6.94474,15.8706
78,19,-10.6391,26.1818,-5.01129,-3.04534
78,20,-19.437,-16.4836,4.49519,-4.78827
78,21,-9.18518,26.6947,-6.21359,-2.02536
78,22,-19.2001,16.5836,-5.19843,-5.16618
78,23,-23.5073,7.68236,-1.43929,-6.18317
78,24,-25.8949,-4.24911,1.34077,-6.00303
78,25,-9.58063,5.11453,-14.5585,-4.57126
78,26,10.9505,22.013,-6.12634,2.40777
78,27,0.00549263,20.5154,-7.2499,-0.382285
78,28,16.2417,18.3734,-5.1505,4.06682
78,29,24.9537,-0.157608,45.5178,11.9623
78,30,2.97607,17.5699,-7.57626,1.32732
78,31,-5.157,-18.9268,7.28911,-1.65582
78,32,15.4589,35.1491,34.264,11.0467
78,33,-11.7716,16.48,-5.75714,-4.44388
78,34,12.8511,-8.96718,4.6183,6.94426
78,35,-13.4389,8.06352,-4.43302,-7.89874
78,36,17.5324,2.33827,-1.75034,7.40622
78,37,-1.28421,-19.0705,7.05818,0.168453
78,38,-11.4264,-5.91523,4.50087,-6.72638
78,39,17.1928,-10.797,2.87398,5.88531
78,40,-7.65197,0.487159,-1.4663,-11.5747
78,41,17.8369,-15.0344,3.68588,5.69194
78,42,18.1563,-8.09583,16.5315,4.71483
78,43,9.53654,20.9904,-5.92591,3.0043
78,44,-1.6637,14.366,-8.51207,-1.57825
78,45,-7.4436,-8.49585,7.3983,-6.46846
78,46,8.76411,-2.50621,2.38635,9.7102
78,47,-30.7952,-21.0689,-37.0291,-20.5033
78,48,-10.7802,2.16951,-1.48435,-9.5822
78,49,24.776,8.91928,-2.36897,5.83014
78,50,15.0543,3.28266,-2.00429,8.07078
78,51,-19.8571,16.8558,-4.1838,-4.42917
78,52,-0.622168,0.337234,-18.7231,-42.7053
78,53,3.35746,8.8468,-10.4379,3.49807
78,54,3.18364,-6.51086,10.8165,4.6962
78,55,-3.14204,-15.4763,8.21183,-2.32039
78,56,12.0122,2.65081,-2.25897,8.83366
78,57,-6.23547,15.6798,-6.77862,-3.21414
78,58,16.5317,-12.5917,4.47644,5.9722
78,59,5.74292,19.3141,-7.00422,1.78431
78,60,-2.67028,-14.3942,8.09402,-0.430905
78,61,-2.63949,13.1324,-8.26378,-1.32357
78,62,-16.0587,8.04817,-3.06486,-7.02614
78,63,-0.651303,21.9229,-6.4093,-1.03858
78,64,14.1498,-4.91756,2.73998,8.51642
78,65,13.6338,-3.8028,1.46204,7.38748
78,66,-21.6256,10.375,-2.46054,-6.05104
78,67,2.5013,-13.0989,7.74597,2.44045
78,68,6.05406,26.6845,-6.07982,0.931823
78,69,-7.45306,-7.6168,6.94482,-6.22733
78,70,-148.93,81.1448,-187.647,112.629
78,71,17.7088,-6.53737,1.71612,6.72176
78,72,13.7856,8.66869,-5.75449,-15.5546
78,73,-12.7309,-5.64814,4.05471,-8.61248
78,74,0.896383,-1.0117,33.5698,8.33398
78,75,1.334,25.712,-6.21477,-0.227091
78,76,7.35643,-8.08649,7.53111,6.51288
78,77,3.63471,-8.93863,10.1193,3.92166
78,78,4.39463,-7.16187,7.84552,6.44992
78,79,5.33438,13.2742,-8.05416,3.03282
78,80,26.0967,-2.21343,0.175408,6.20843
78,81,-9.49129,-25.6841,5.89755,-1.69492
78,82,-22.8166,1.99139,0.0102766,-6.04549
78,83,3.11538,11.3678,-7.87403,9.39521
78,84,-7.3327,-2.29769,2.75716,-9.74387
78,85,0.269017,6.36207,-12.0737,0.444782
78,86,-13.2514,7.22977,-3.7162,-6.55482
78,87,-60.3148,6.37568,-53.6011,-22.1089
78,88,-5.49391,-21.733,6.69509,-0.942485
78,89,8.78995,-5.71399,5.35738,8.03069
78,90,5.65275,5.45099,-8.06708,8.3915
78,91,-0.214299,18.6897,-7.60697,-0.0173522
78,92,12.9832,-15.1308,5.37276,5.0172
78,93,147.675,91.5214,1846.96,1144.63
78,94,-16.6518,18.8079,-16.2233,5.20476
78,95,-15.2792,4.08789,-1.74708,-7.50812
78,96,7.25273,-14.2264,6.806,4.06117
78,97,-7.01208,-13.7174,7.81715,-3.83884
78,98,-18.4015,5.51023,-1.56062,-6.8974
78,99,-17.0237,-9.77671,3.92792,-6.03415
79,0,0,0,0,0
79,1,-8.3955,-1.42734,2.36111,-10.8683
79,2,2.40458,-4.49633,13.7673,5.97662
79,3,16.5995,13.9846,-4.65264,5.15709
79,4,231.75,-132.222,230.024,-121.823
79,5,-2.74733,17.596,-6.99971,-1.55757
79,6,6.73984,4.30356,-5.57329,10.2397
79,7,4.93996,-17.4889,7.12725,2.70047
79,8,3.13997,-14.0663,8.92077,1.85176
79,9,2.95675,3.75724,-9.74382,-11.9121
79,10,-23.025,3.51597,-0.689353,-6.8128
79,11,12.8434,5.44836,-3.80055,7.2203
79,12,-18.6607,15.8761,-2.45168,-5.30488
79,13,9.92509,-23.6224,5.76583,2.94021
79,14,11.2372,-20.5869,5.57633,3.45308
79,15,-8.7019,-18.2587,-1.59335,-18.4894
79,16,24.0719,13.8733,-3.32053,5.02308
79,17,12.9356,42.2018,-5.74056,20.1537
79,18,2.69964,-3.43565,-7.54807,16.621
79,19,-10.7392,26.1206,-4.99062,-3.06887
79,20,-19.3468,-16.5791,4.52192,-4.76554
79,21,-9.30947,26.6538,-6.2156,-2.05722
79,22,-19.304,16.4799,-5.19605,-5.19662
79,23,-23.5357,7.55859,-1.40106,-6.19398
79,24,-25.8677,-4.36911,1.37339,-5.99654
79,25,-9.87031,5.02227,-14.4125,-4.65231
79,26,10.8277,22.0608,-6.14945,2.37055
79,27,-0.13955,20.5072,-7.25421,-0.432212
79,28,16.1384,18.4544,-5.17584,4.03788
79,29,25.8637,0.0815951,45.4838,11.957
79,30,2.82442,17.5958,-7.58876,1.26354
79,31,-5.01106,-18.9593,7.30472,-1.60207
79,32,16.1441,35.3699,34.2571,11.033
79,33,-11.8864,16.3907,-5.72805,-4.48613
79,34,12.9428,-8.8278,4.5502,6.9939
79,35,-13.5268,7.90481,-4.35887,-7.97287
79,36,17.4967,2.48631,-1.82227,7.39767
79,37,-1.14305,-19.0665,7.05758,0.231142
79,38,-11.3354,-6.04914,4.59498,-6.66459
79,39,17.2497,-10.6791,2.82517,5.90674
79,40,-7.67794,0.255328,-1.13132,-11.6037
79,41,17.9103,-14.9202,3.65014,5.72549
79,42,18.4863,-8.00124,16.4736,4.74215
79,43,9.41792,21.0502,-5.93601,2.97288
79,44,-1.83389,14.3334,-8.50622,-1.68137
79,45,-7.29459,-8.62361,7.50167,-6.30712
79,46,8.8095,-2.31139,2.1518,9.76941
79,47,-31.5356,-21.4788,-37.0158,-20.4942
79,48,-10.8082,1.97754,-1.3171,-9.61285
79,49,24.7283,9.03578,-2.40019,5.81979
79,50,15.0133,3.44389,-2.0926,8.05188
79,51,-19.9398,16.7666,-4.0882,-4.48308
79,52,-0.645451,-0.707239,6.19409,-44.1679
79,53,3.1479,8.91468,-10.5158,3.28885
79,54,3.39843,-6.41355,10.6573,5.03066
79,55,-2.97754,-15.5217,8.23725,-2.2187
79,56,11.9657,2.82722,-2.38783,8.80718
79,57,-6.37073,15.6149,-6.74722,-3.28175
79,58,16.6209,-12.4718,4.43999,6.00969
79,59,5.60266,19.3493,-7.02161,1.73305
79,60,-2.50833,-14.4021,8.10079,-0.362518
79,61,-2.80445,13.1049,-8.23131,-1.4228
79,62,-16.1194,7.90732,-3.00316,-7.05899
79,63,-0.779418,21.9016,-6.40205,-1.0954
79,64,14.2036,-4.74677,2.64322,8.56252
79,65,13.6621,-3.65496,1.36929,7.39602
79,66,-21.6745,10.2537,-2.42525,-6.06966
79,67,2.6561,-13.0491,7.73316,2.53705
79,68,5.93239,26.7028,-6.08781,0.900409
79,69,-7.31292,-7.74041,7.06858,-6.13238
79,70,-152.683,83.3974,-187.646,112.629
79,71,17.7425,-6.40284,1.65886,6.73205
79,72,13.6698,8.35714,-5.82354,-15.6013
79,73,-12.6487,-5.81999,4.16924,-8.57121
79,74,1.49518,-0.763087,26.7779,14.0419
79,75,1.20968,25.707,-6.21623,-0.263761
79,76,7.50587,-7.95493,7.41204,6.64242
79,77,3.83632,-8.85806,10.0389,4.13381
79,78,4.54986,-7.03042,7.67337,6.69445
79,79,5.17287,13.3339,-8.09642,2.93691
79,80,26.0999,-2.08919,0.140169,6.21634
79,81,-9.37322,-25.7177,5.90937,-1.66465
79,82,-22.816,1.87055,0.0522403,-6.03845
79,83,2.95753,11.5543,-7.90951,9.25372
79,84,-7.27442,-2.49143,3.06871,-9.62553
79,85,0.0273847,6.36602,-12.0802,-0.0502283
79,86,-13.325,7.0985,-3.64752,-6.57117
79,87,-61.3867,5.93349,-53.595,-22.1095
79,88,-5.35989,-21.7513,6.7066,-0.892466
79,89,8.89552,-5.55238,5.19939,8.12905
79,90,5.48905,5.6165,-8.29863,8.15593
79,91,-0.366444,18.6888,-7.60717,-0.072982
79,92,13.0904,-15.03,5.33915,5.06123
79,93,184.614,114.414,1846.96,1144.63
79,94,-16.9761,18.9116,-16.2047,5.17246
79,95,-15.3134,3.93756,-1.66676,-7.52441
79,96,7.38845,-14.1444,6.76594,4.13558
79,97,-6.85529,-13.7935,7.86105,-3.76308
79,98,-18.4321,5.37213,-1.50186,-6.91195
79,99,-16.9446,-9.89711,3.97757,-6.00558
80,0,0,0,0,0
80,1,-8.34543,-1.64426,2.64651,-10.8202
80,2,2.67643,-4.36984,13.3951,6.65517
80,3,16.506,14.0874,-4.68825,5.12753
80,4,236.35,-134.658,230.024,-121.823
80,5,-2.88717,17.5642,-6.98405,-1.62406
80,6,6.62562,4.50673,-5.84502,10.0739
80,7,5.08233,-17.4342,7.10869,2.7673
80,8,3.31807,-14.0281,8.88896,1.97155
80,9,2.75648,3.51213,-10.3221,-12.6503
80,10,-23.0384,3.37958,-0.645976,-6.82589
80,11,12.7664,5.59232,-3.89662,7.1762
80,12,-18.7098,15.7702,-2.46022,-5.29526
80,13,10.0403,-23.5633,5.75306,2.97473
80,14,11.3485,-20.5175,5.55598,3.48897
80,15,-8.73347,-18.628,-1.56521,-18.4426
80,16,24.0052,13.9736,-3.34653,5.00691
80,17,12.8208,42.6048,-5.74376,20.1417
80,18,2.54215,-3.09521,-8.26873,17.4974
80,19,-10.8388,26.059,-4.96969,-3.09213
80,20,-19.2561,-16.6742,4.54858,-4.74267
80,21,-9.43381,26.6124,-6.21766,-2.08933
80,22,-19.408,16.3757,-5.19748,-5.2188
80,23,-23.5634,7.4346,-1.36276,-6.20459
80,24,-25.8399,-4.48898,1.40596,-5.9899
80,25,-10.1571,4.92844,-14.2707,-4.72735
80,26,10.7045,22.1078,-6.17246,2.33318
80,27,-0.284676,20.4981,-7.2582,-0.481964
80,28,16.0347,18.5349,-5.20103,4.00878
80,29,26.7731,0.320674,45.4501,11.9513
80,30,2.67252,17.6205,-7.60074,1.1996
80,31,-4.86481,-18.9908,7.32007,-1.54841
80,32,16.8292,35.5904,34.2503,11.0196
80,33,-12.0007,16.3006,-5.69851,-4.52818
80,34,13.0331,-8.68742,4.48135,7.0428
80,35,-13.6132,7.74461,-4.28306,-8.04777
80,36,17.4595,2.63418,-1.89432,7.38859
80,37,-1.00191,-19.0612,7.05647,0.293942
80,38,-11.2426,-6.18181,4.68862,-6.60176
80,39,17.3058,-10.5607,2.77633,5.92744
80,40,-7.69722,0.0230123,-0.797101,-11.6231
80,41,17.9829,-14.8053,3.6142,5.7589
80,42,18.8152,-7.90614,16.416,4.76649
80,43,9.2991,21.1093,-5.94571,2.94144
80,44,-2.00395,14.2987,-8.49918,-1.7846
80,45,-7.14353,-8.74814,7.6026,-6.1443
80,46,8.85019,-2.11544,1.91551,9.8237
80,47,-32.2758,-21.8886,-37.003,-20.4855
80,48,-10.8329,1.785,-1.1494,-9.64052
80,49,24.68,9.15207,-2.43134,5.80928
80,50,14.9706,3.60474,-2.18093,8.03222
80,51,-20.0206,16.6764,-3.99163,-4.53897
80,52,-0.374404,-1.42948,14.7175,-31.682
80,53,2.93683,8.97835,-10.5884,3.07715
80,54,3.60993,-6.30963,10.4892,5.35717
80,55,-2.81255,-15.5651,8.261,-2.11809
80,56,11.9167,3.0031,-2.51626,8.77895
80,57,-6.50536,15.5486,-6.71513,-3.34922
80,58,16.7093,-12.3513,4.40318,6.04701
80,59,5.46206,19.3835,-7.03869,1.68164
80,60,-2.34625,-14.4087,8.1075,-0.292439
80,61,-2.96875,13.0755,-8.19736,-1.52148
80,62,-16.1788,7.76581,-2.94106,-7.09144
80,63,-0.907385,21.8791,-6.39449,-1.1526
80,64,14.2555,-4.57506,2.54519,8.60765
80,65,13.6885,-3.50696,1.27648,7.40346
80,66,-21.7226,10.1322,-2.38987,-6.08809
80,67,2.81063,-12.9974,7.71885,2.63446
80,68,5.81055,26.7205,-6.09567,0.868906
80,69,-7.17032,-7.8621,7.19061,-6.03471
80,70,-156.435,85.65,-187.645,112.628
80,71,17.7751,-6.26809,1.6017,6.74377
80,72,13.5526,8.04464,-5.89583,-15.65
80,73,-12.5642,-5.99099,4.28324,-8.52812
80,74,1.9675,-0.450028,21.2228,16.1975
80,75,1.08535,25.7014,-6.2175,-0.300494
80,76,7.65291,-7.8208,7.29089,6.76973
80,77,4.03627,-8.77328,9.9539,4.34373
80,78,4.70157,-6.8941,7.49284,6.93803
80,79,5.01053,13.3917,-8.13793,2.84049
80,80,26.1024,-1.96478,0.106902,6.22422
80,81,-9.25491,-25.7507,5.92107,-1.63428
80,82,-22.8145,1.74985,0.0941553,-6.03104
80,83,2.799,11.738,-7.94179,9.11538
80,84,-7.20995,-2.68272,3.37659,-9.49909
80,85,-0.21419,6.36006,-12.0681,-0.54548
80,86,-13.3973,6.96693,-3.5795,-6.5853
80,87,-62.4586,5.4913,-53.589,-22.11
80,88,-5.22565,-21.7687,6.71774,-0.842298
80,89,8.99792,-5.38883,5.03967,8.22444
80,90,5.3208,5.77723,-8.52241,7.91388
80,91,-0.518586,18.6867,-7.60679,-0.128535
80,92,13.1968,-14.9284,5.30521,5.10504
80,93,221.553,137.307,1846.96,1144.63
80,94,-17.3,19.0148,-16.186,5.14043
80,95,-15.3459,3.78691,-1.58618,-7.53985
80,96,7.52336,-14.0609,6.72515,4.20968
80,97,-6.69764,-13.868,7.90413,-3.68655
80,98,-18.4615,5.23375,-1.44288,-6.92607
80,99,-16.8646,-10.0169,4.02708,-5.97667
81,0,0,0,0,0
81,1,-8.28964,-1.86015,2.93129,-10.7646
81,2,2.94039,-4.23013,12.9834,7.29725
81,3,16.4119,14.1897,-4.72366,5.09781
81,4,240.951,-137.095,230.023,-121.823
81,5,-3.02669,17.5311,-6.96785,-1.69053
81,6,6.50604,4.70652,-6.1105,9.90066
81,7,5.22431,-17.3782,7.08952,2.83412
81,8,3.49553,-13.9874,8.85611,2.08993
81,9,2.54387,3.25123,-10.9915,-13.5081
81,10,-23.0509,3.24293,-0.602449,-6.83894
81,11,12.6875,5.7354,-3.99147,7.1327
81,12,-18.7591,15.6643,-2.46686,-5.28898
81,13,10.1552,-23.5034,5.74007,3.00919
81,14,11.4594,-20.4474,5.53541,3.52476
81,15,-8.7645,-18.9964,-1.53829,-18.397
81,16,23.9381,14.0736,-3.37244,4.99062
81,17,12.7059,43.0075,-5.74687,20.13
81,18,2.36889,-2.73575,-9.16186,18.5472
81,19,-10.938,25.9969,-4.94848,-3.11509
81,20,-19.1649,-16.7688,4.57517,-4.71966
81,21,-9.55818,26.5703,-6.21974,-2.12168
81,22,-19.5119,16.2712,-5.20296,-5.23295
81,23,-23.5903,7.31041,-1.32444,-6.21501
81,24,-25.8115,-4.60871,1.43848,-5.9831
81,25,-10.4411,4.83317,-14.1332,-4.79674
81,26,10.5808,22.1541,-6.19539,2.29567
81,27,-0.429878,20.4879,-7.26186,-0.53153
81,28,15.9304,18.6148,-5.22608,3.97954
81,29,27.6817,0.559648,45.4173,11.947
81,30,2.52039,17.6438,-7.61219,1.13548
81,31,-4.71826,-19.0213,7.33515,-1.49485
81,32,17.5141,35.8107,34.2434,11.0066
81,33,-12.1144,16.2096,-5.66859,-4.57007
81,34,13.1221,-8.54608,4.41198,7.09096
81,35,-13.6981,7.5829,-4.20537,-8.1236
81,36,17.4209,2.78185,-1.96647,7.37897
81,37,-0.860794,-19.0547,7.05493,0.356885
81,38,-11.1479,-6.31321,4.78179,-6.53782
81,39,17.3608,-10.442,2.72746,5.94736
81,40,-7.70983,-0.209596,-0.463825,-11.633
81,41,18.0548,-14.6898,3.57808,5.79214
81,42,19.143,-7.81058,16.3593,4.78824
81,43,9.18009,21.1678,-5.95502,2.90998
81,44,-2.17386,14.262,-8.49097,-1.88786
81,45,-6.99048,-8.86939,7.70103,-5.9799
81,46,8.88612,-1.91844,1.67754,9.87305
81,47,-33.0157,-22.2983,-36.9907,-20.4771
81,48,-10.8542,1.59192,-0.981247,-9.66526
81,49,24.631,9.26815,-2.46241,5.79862
81,50,14.9261,3.76518,-2.26932,8.01187
81,51,-20.0995,16.5851,-3.89387,-4.59728
81,52,-0.0567514,-1.97452,15.9615,-24.6903
81,53,2.72436,9.03776,-10.6558,2.86324
81,54,3.81799,-6.19927,10.3128,5.67531
81,55,-2.6471,-15.6064,8.28313,-2.01847
81,56,11.8651,3.17838,-2.64421,8.74903
81,57,-6.63934,15.4809,-6.6824,-3.41653
81,58,16.797,-12.23,4.366,6.08414
81,59,5.32111,19.4166,-7.05548,1.63006
81,60,-2.18403,-14.4138,8.11399,-0.220769
81,61,-3.13235,13.0441,-8.16201,-1.61961
81,62,-16.237,7.62366,-2.87853,-7.12345
81,63,-1.0352,21.8555,-6.38662,-1.21019
81,64,14.3054,-4.40246,2.4458,8.65184
81,65,13.7131,-3.35882,1.18363,7.40996
81,66,-21.7701,10.0102,-2.35442,-6.10636
81,67,2.96485,-12.9437,7.70302,2.73256
81,68,5.68856,26.7376,-6.10339,0.83731
81,69,-7.02529,-7.9818,7.31074,-5.93447
81,70,-160.188,87.9025,-187.645,112.628
81,71,17.8066,-6.13309,1.54423,6.75669
81,72,13.434,7.73115,-5.97185,-15.7015
81,73,-12.4774,-6.16112,4.39665,-8.48318
81,74,2.34409,-0.115189,17.0161,16.8286
81,75,0.960984,25.695,-6.2186,-0.337286
81,76,7.79751,-7.68414,7.16755,6.89483
81,77,4.23447,-8.68431,9.86437,4.55124
81,78,4.84957,-6.7529,7.30357,7.18085
81,79,4.84736,13.4475,-8.17868,2.74365
81,80,26.1042,-1.84022,0.0748852,6.23036
81,81,-9.13637,-25.7831,5.93262,-1.60375
81,82,-22.8122,1.62931,0.135989,-6.02328
81,83,2.63986,11.9189,-7.97102,8.98018
81,84,-7.13936,-2.87139,3.68069,-9.36462
81,85,-0.455337,6.3442,-12.0374,-1.04042
81,86,-13.4682,6.83509,-3.51232,-6.59709
81,87,-63.5303,5.04909,-53.5833,-22.1105
81,88,-5.09118,-21.785,6.72853,-0.791986
81,89,9.09711,-5.2234,4.87824,8.31685
81,90,5.14816,5.93306,-8.73829,7.66566
81,91,-0.670715,18.6836,-7.60578,-0.184011
81,92,13.3026,-14.8258,5.27095,5.14859
81,93,258.492,160.199,1846.96,1144.63
81,94,-17.6236,19.1172,-16.1671,5.10874
81,95,-15.3768,3.63596,-1.50533,-7.55444
81,96,7.65746,-13.976,6.68356,4.28336
81,97,-6.53913,-13.9409,7.94644,-3.60928
81,98,-18.4898,5.09509,-1.38373,-6.93979
81,99,-16.7835,-10.1362,4.07643,-5.94739
82,0,0,0,0,0
82,1,-8.22817,-2.07484,3.21527,-10.7013
82,2,3.19576,-4.07795,12.5394,7.90152
82,3,16.3171,14.2913,-4.75887,5.06787
82,4,245.551,-139.531,230.023,-121.823
82,5,-3.16588,17.4966,-6.95114,-1.757
82,6,6.3812,4.90276,-6.36958,9.72028
82,7,5.36591,-17.3208,7.06979,2.90088
82,8,3.67231,-13.9445,8.82229,2.20696
